ticker,indicator,window_days,outcome_horizon,position_policy,n_events,raw_hit_rate,excess_hit_rate,excess_ci_low,excess_ci_high,avg_directional_return_pct,median_directional_return_pct,avg_directional_excess_pct,median_directional_excess_pct,payoff_ratio,profit_factor,bull_events,bear_events
NVDA,author_net,7,60D,non_overlapping_same_ticker,3,0.6666666666666666,0.6666666666666666,0.2076596008020477,0.9385080552796037,0.09316168556455647,0.09245293559019063,0.05389733237267987,0.07440223500563592,140.87913319819475,281.7582663963895,3,0
NVDA,author_net,7,90D,all_events,18,0.6666666666666666,0.5882352941176471,0.3600544264299978,0.7838894320978518,0.03907799859597232,0.03591026031675759,0.012088032997687811,0.014427985438049795,1.3029348489611965,2.6058696979223925,15,3
NVDA,author_net,7,90D,non_overlapping_same_ticker,2,1.0,0.5,0.09453120573423074,0.9054687942657693,0.12495137846697191,0.12495137846697191,0.04073437914679068,0.04073437914679068,,,2,0
NVDA,author_net,30,1D,all_events,11,0.7272727272727273,0.7272727272727273,0.43435469882387084,0.902539407099751,0.006640837622948597,0.00987639718493094,0.0038464895477776347,0.007780768727529086,1.4854875241257335,3.961300064335289,9,2
NVDA,author_net,30,1D,non_overlapping_same_ticker,11,0.7272727272727273,0.7272727272727273,0.43435469882387084,0.902539407099751,0.006640837622948597,0.00987639718493094,0.0038464895477776347,0.007780768727529086,1.4854875241257335,3.961300064335289,9,2
NVDA,author_net,30,20D,all_events,11,0.45454545454545453,0.5454545454545454,0.280091537409322,0.7872872837754024,0.004214396763443908,-0.017310032076097714,-0.0003893704950315158,0.017995620803859302,1.4562868296353533,1.213572358029461,9,2
NVDA,author_net,30,20D,non_overlapping_same_ticker,4,0.25,0.25,0.04558726080970055,0.6993581574175981,-0.007293398939011986,-0.03270818168046696,-0.02269966746996438,-0.040787342001071814,2.235054202683279,0.745018067561093,3,1
NVDA,author_net,30,5D,all_events,11,0.45454545454545453,0.45454545454545453,0.21271271622459764,0.719908462590678,-0.0034499363444551786,-0.0010796804145974948,-0.0026372076773098444,-0.01005173886114974,1.0342539625788123,0.8618783021490102,9,2
NVDA,author_net,30,5D,non_overlapping_same_ticker,9,0.4444444444444444,0.4444444444444444,0.18877852109766452,0.733348706504507,-0.007607826760580977,-0.0010796804145974948,-0.00783585659797554,-0.01005173886114974,0.8255003974273861,0.6604003179419089,8,1
NVDA,author_net,30,60D,all_events,11,0.5454545454545454,0.2727272727272727,0.09746059290024889,0.5656453011761291,0.004702686038601386,5.460601758300321e-05,-0.012856693823681275,-0.01601728422190507,0.9981121156541533,1.197734538784984,9,2
NVDA,author_net,30,60D,non_overlapping_same_ticker,2,0.0,0.0,0,0.6576197724933469,-0.06774083673921777,-0.06774083673921777,-0.04266919731150526,-0.04266919731150526,,,1,1
NVDA,author_net,30,90D,all_events,11,0.45454545454545453,0.2727272727272727,0.09746059290024889,0.5656453011761291,-0.014824160485093586,-0.002692631979764437,-0.023429889876574805,-0.020501108534518586,0.8065001404830231,0.6720834504025193,9,2
NVDA,author_net,30,90D,non_overlapping_same_ticker,2,0.5,0.0,0,0.6576197724933469,-0.08950779338379034,-0.08950779338379034,-0.06968272572587864,-0.06968272572587864,0.16550828739989143,0.16550828739989143,1,1
NVDA,author_net,90,1D,all_events,8,0.625,0.625,0.30574239460262737,0.8631557141764026,0.004313811092505851,0.007498362442951878,0.0008268908739045705,0.002943458558503309,1.4394005120924673,2.399000853487445,7,1
NVDA,author_net,90,1D,non_overlapping_same_ticker,8,0.625,0.625,0.30574239460262737,0.8631557141764026,0.004313811092505851,0.007498362442951878,0.0008268908739045705,0.002943458558503309,1.4394005120924673,2.399000853487445,7,1
NVDA,author_net,90,20D,all_events,8,0.5,0.625,0.30574239460262737,0.8631557141764026,0.017300322690754807,0.008526528025215585,0.010919120518664463,0.02476501362386202,2.1836424716899567,2.1836424716899567,7,1
NVDA,author_net,90,20D,non_overlapping_same_ticker,3,0.3333333333333333,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.006310911842929423,-0.017310032076097714,-0.014411901705923066,-0.034011719240055305,2.5710540522484178,1.2855270261242089,3,0
NVDA,author_net,90,5D,all_events,8,0.5,0.5,0.21521606221387757,0.7847839377861224,0.004086834398680031,0.004921842673738908,0.001603351855962623,-0.003920236274390143,1.217691030156648,1.217691030156648,7,1
NVDA,author_net,90,5D,non_overlapping_same_ticker,6,0.5,0.5,0.1876163064826506,0.8123836935173494,0.0003622556888697355,0.004921842673738908,-0.004781101680611762,-0.003920236274390143,1.028206892644732,1.0282068926447319,6,0
NVDA,author_net,90,60D,all_events,8,0.5,0.25,0.071479212752109,0.5907245696898311,-0.004221587103647784,-0.00047042954291737216,-0.022828819460611632,-0.019427436326431513,0.7343344684958484,0.7343344684958484,7,1
NVDA,author_net,90,60D,non_overlapping_same_ticker,1,0.0,0.0,0,0.7934506856227626,-0.0009954651034177475,-0.0009954651034177475,-0.009168631162375651,-0.009168631162375651,,,1,0
NVDA,author_net,90,90D,all_events,8,0.5,0.375,0.13684428582359742,0.6942576053973727,0.009208276103369897,0.011609848985285054,-0.012881371990074775,-0.015181708976356179,1.4012923932597652,1.4012923932597652,7,1
NVDA,author_net,90,90D,non_overlapping_same_ticker,1,1.0,0.0,0,0.7934506856227626,0.035504922021900365,0.035504922021900365,-0.033356705813214704,-0.033356705813214704,,,1,0
NVDA,author_net_shift,1,1D,all_events,1,0.0,0.0,0,0.7934506856227626,-0.01317980682304809,-0.01317980682304809,-0.010469779722777184,-0.010469779722777184,,,1,0
NVDA,author_net_shift,1,1D,non_overlapping_same_ticker,1,0.0,0.0,0,0.7934506856227626,-0.01317980682304809,-0.01317980682304809,-0.010469779722777184,-0.010469779722777184,,,1,0
NVDA,author_net_shift,1,20D,all_events,0,,,,,,,,,,,0,0
NVDA,author_net_shift,1,20D,non_overlapping_same_ticker,0,,,,,,,,,,,0,0
NVDA,author_net_shift,1,5D,all_events,0,,,,,,,,,,,0,0
NVDA,author_net_shift,1,5D,non_overlapping_same_ticker,0,,,,,,,,,,,0,0
NVDA,author_net_shift,1,60D,all_events,0,,,,,,,,,,,0,0
NVDA,author_net_shift,1,60D,non_overlapping_same_ticker,0,,,,,,,,,,,0,0
NVDA,author_net_shift,1,90D,all_events,0,,,,,,,,,,,0,0
NVDA,author_net_shift,1,90D,non_overlapping_same_ticker,0,,,,,,,,,,,0,0
NVDA,author_net_shift,3,1D,all_events,6,0.3333333333333333,0.25,0.04558726080970055,0.6993581574175981,-0.0063102154577140785,-0.009967163619847952,-0.002368712252579952,-0.004501850613963132,0.7572141511356107,0.3786070755678054,4,2
NVDA,author_net_shift,3,1D,non_overlapping_same_ticker,6,0.3333333333333333,0.25,0.04558726080970055,0.6993581574175981,-0.0063102154577140785,-0.009967163619847952,-0.002368712252579952,-0.004501850613963132,0.7572141511356107,0.3786070755678054,4,2
NVDA,author_net_shift,3,20D,all_events,1,0.0,0.0,0,0.7934506856227626,-0.08917510109628102,-0.08917510109628102,-0.07944235279153422,-0.07944235279153422,,,1,0
NVDA,author_net_shift,3,20D,non_overlapping_same_ticker,1,0.0,0.0,0,0.7934506856227626,-0.08917510109628102,-0.08917510109628102,-0.07944235279153422,-0.07944235279153422,,,1,0
NVDA,author_net_shift,3,5D,all_events,4,0.5,0.0,0,0.7934506856227626,-0.013280750772838218,-0.014702046722516737,-0.027581294616256247,-0.027581294616256247,0.5611671417088788,0.5611671417088788,3,1
NVDA,author_net_shift,3,5D,non_overlapping_same_ticker,2,0.5,0.0,0,0.7934506856227626,-0.017216447175631144,-0.017216447175631144,-0.027581294616256247,-0.027581294616256247,0.45381028800839784,0.45381028800839784,2,0
NVDA,author_net_shift,3,60D,all_events,0,,,,,,,,,,,0,0
NVDA,author_net_shift,3,60D,non_overlapping_same_ticker,0,,,,,,,,,,,0,0
NVDA,author_net_shift,3,90D,all_events,0,,,,,,,,,,,0,0
NVDA,author_net_shift,3,90D,non_overlapping_same_ticker,0,,,,,,,,,,,0,0
NVDA,author_net_shift,7,1D,all_events,15,0.5333333333333333,0.4,0.1982449614134158,0.6425316987937539,0.004164709687400747,0.001299399587776584,0.0035415671198375594,-0.002654475582738458,1.8576746555556873,2.1230567492064996,9,6
NVDA,author_net_shift,7,1D,non_overlapping_same_ticker,15,0.5333333333333333,0.4,0.1982449614134158,0.6425316987937539,0.004164709687400747,0.001299399587776584,0.0035415671198375594,-0.002654475582738458,1.8576746555556873,2.1230567492064996,9,6
NVDA,author_net_shift,7,20D,all_events,12,0.5,0.5,0.2537815976337061,0.7462184023662939,0.006317452342157387,-0.014577995002060029,-0.004480007390969432,0.0006474726686370169,1.1807727598472895,1.1807727598472895,7,5
NVDA,author_net_shift,7,20D,non_overlapping_same_ticker,4,0.25,0.5,0.15003898915214947,0.8499610108478506,-0.047600976740646145,-0.05647190291908438,-0.021910585022188817,-0.037787705489312595,0.7755882349177574,0.25852941163925247,2,2
NVDA,author_net_shift,7,5D,all_events,14,0.5,0.5,0.26799202452413634,0.7320079754758637,-0.0006771629146061062,-0.0037965797422578884,-0.00595259675293941,-0.005198292708407881,0.9633172956389542,0.9633172956389543,8,6
NVDA,author_net_shift,7,5D,non_overlapping_same_ticker,11,0.45454545454545453,0.5454545454545454,0.280091537409322,0.7872872837754024,-0.0033405279859047743,-0.016447757661814943,-0.0034263262767214283,0.0007329449874182714,1.000223571236942,0.8335196426974517,6,5
NVDA,author_net_shift,7,60D,all_events,9,0.5555555555555556,0.4444444444444444,0.18877852109766452,0.733348706504507,0.024007106207829358,0.0009740786839114168,0.010118702381909225,-0.015452804090648975,1.383477934325214,1.7293474179065176,5,4
NVDA,author_net_shift,7,60D,non_overlapping_same_ticker,2,1.0,1.0,0.34238022750665303,1,0.12364506484249888,0.12364506484249888,0.07875905971260672,0.07875905971260672,,,1,1
