source,strategy,rank_band_pct,signal_window_days,holding_days,position_mode,n_input_events,average_top_authors,average_bottom_authors,average_top_consensus,average_bottom_consensus,start_day,end_day,trading_days,active_days,n_trades,overlap_skipped,exposure_pct,average_positions,total_return_0bps,annualized_return_0bps,total_return_10bps,annualized_return_10bps,annualized_volatility_10bps,sharpe_10bps,max_drawdown_10bps,trade_hit_rate_10bps,average_trade_return_10bps,profit_factor_10bps,total_return_25bps,annualized_return_25bps,benchmark_annualized_return
x,top_bottom_divergence,25,1,1,short_only,8,3.25,2.375,0.8125,0.9166666666666666,2026-04-10,2026-07-15,62,6,8,0,0.0967741935483871,0.12903225806451613,-0.10101756294904618,-0.3513341478961238,-0.1064970189658131,-0.36725470163715235,0.1775347587459216,-2.483724855914674,-0.11856402218306328,0.375,-0.015931685668510276,0.14528373545833484,-0.11466401203315058,-0.39043490097904765,0.5164082103063834
x,top_bottom_divergence,25,1,5,long_short,9,3.0,2.4444444444444446,0.9074074074074073,0.8981481481481483,2026-02-17,2026-07-16,100,41,9,0,0.41,0.44,-0.3410993051274389,-0.6505167922996069,-0.3464121567881222,-0.6575745828273236,0.46516075694026465,-2.069581899136567,-0.4446236339783023,0.3333333333333333,-0.04184017578220273,0.3038933798226308,-0.35430603712617215,-0.6679011672673801,0.2824982050182743
x,top_bottom_divergence,25,1,5,long_only,5,2.6,2.8,0.8666666666666666,0.8166666666666667,2026-02-17,2026-07-16,100,25,5,0,0.25,0.25,0.049335132191593134,0.12902567418863153,0.044032749413530414,0.11470407099835667,0.3274119826146928,0.48501535872629514,-0.1539112921479867,0.6,0.011545318098498503,1.5411916163672343,0.03612437944316871,0.09354829851969271,0.2824982050182743
x,top_bottom_divergence,25,1,5,short_only,4,3.5,2.0,0.9583333333333334,1.0,2026-04-10,2026-07-02,58,19,4,0,0.3275862068965517,0.3275862068965517,-0.36244485283066863,-0.8585303253045675,-0.36470424891590447,-0.8606957149622951,0.44262913021364936,-4.20882438141223,-0.3651857548568139,0.0,-0.10857204313307928,0.0,-0.36808047578836467,-0.8638838126364712,0.47246277112318924
x,top_bottom_divergence,25,1,20,long_short,7,2.857142857142857,2.4285714285714284,0.9285714285714286,0.9166666666666667,2026-02-17,2026-07-02,95,78,5,2,0.8210526315789474,1.0315789473684212,0.34451217544312973,1.1929810944600532,0.33983942106068454,1.1728219553484074,0.5560284833829101,1.658716082450453,-0.17899816761223097,0.4,0.09321901239369854,3.7409081544580123,0.33285701666496204,1.1429143777408846,0.27230852573695996
x,top_bottom_divergence,25,1,20,long_only,4,2.5,2.75,0.9166666666666666,0.8541666666666666,2026-02-17,2026-07-02,95,60,3,1,0.631578947368421,0.631578947368421,0.5892462622560593,2.4173237669949716,0.5845073906975564,2.3903602770928685,0.5224180813662471,2.5856674054083792,-0.15192314871271606,0.6666666666666666,0.2013458169321678,19.812129345319782,0.5774211654895423,2.350288633906338,0.27230852573695996
x,top_bottom_divergence,25,1,20,short_only,3,3.3333333333333335,2.0,0.9444444444444445,1.0,2026-04-10,2026-06-25,53,40,2,1,0.7547169811320755,0.7547169811320755,-0.40846887688009237,-0.9176207143841443,-0.409703511452297,-0.9184350467918965,0.783330129720127,-2.7926464814909866,-0.4101509113690266,0.0,-0.22148081114486573,0.0,-0.41155184575889936,-0.919642264174633,0.42769277653339244
x,top_bottom_divergence,25,1,60,long_short,3,3.6666666666666665,2.6666666666666665,0.8333333333333334,0.9166666666666666,2026-02-17,2026-05-12,60,60,1,2,1.0,1.0,0.181934405682056,1.017865313240042,0.18075058721624604,1.009390362644723,0.192339549648627,3.7273931913776224,-0.09470065512097015,1.0,0.18093440568205554,,0.17897597162359458,0.99673672879443,0.4104854832161442
x,top_bottom_divergence,25,1,60,long_only,2,2.5,3.0,0.8333333333333333,0.875,2026-02-17,2026-05-12,60,60,1,1,1.0,1.0,0.181934405682056,1.017865313240042,0.18075058721624604,1.009390362644723,0.192339549648627,3.7273931913776224,-0.09470065512097015,1.0,0.18093440568205554,,0.17897597162359458,0.99673672879443,0.4104854832161442
x,top_bottom_divergence,25,1,60,short_only,1,6.0,2.0,0.8333333333333334,1.0,2026-04-10,2026-07-13,60,60,1,0,1.0,1.0,-0.1524398820566234,-0.5007522072317625,-0.15327880841096309,-0.5028244037074393,0.24192604318961156,-2.765916681581899,-0.1864827882792479,0.0,-0.16427798117154813,0.0,-0.15453641913516325,-0.5059184921406046,0.489919517007269
x,top_bottom_divergence,25,1,90,long_short,2,2.5,3.0,0.8333333333333333,0.875,2026-02-17,2026-06-25,90,90,1,1,1.0,1.0,0.1972091080008358,0.6552974043771849,0.1960199192677703,0.6506977359958404,0.22248788821008023,2.3651353978988765,-0.09470065512097015,1.0,0.19620910800083557,,0.1942372441113791,0.6438179228921581,0.2392832822807589
x,top_bottom_divergence,25,1,90,long_only,2,2.5,3.0,0.8333333333333333,0.875,2026-02-17,2026-06-25,90,90,1,1,1.0,1.0,0.1972091080008358,0.6552974043771849,0.1960199192677703,0.6506977359958404,0.22248788821008023,2.3651353978988765,-0.09470065512097015,1.0,0.19620910800083557,,0.1942372441113791,0.6438179228921581,0.2392832822807589
x,top_bottom_divergence,25,3,1,long_short,36,3.1944444444444446,2.7222222222222223,0.8245370370370371,0.9064814814814814,2025-09-25,2026-07-16,198,32,36,0,0.16161616161616163,0.18181818181818182,-0.3211294286037466,-0.38918357721593977,-0.34280179018388035,-0.41389260573733244,0.31146272596280605,-1.5525953605329958,-0.3659887903044917,0.5,-0.012110708900260954,0.4612130733181339,-0.37405875932729127,-0.44913811890025246,0.1828146733475957
x,top_bottom_divergence,25,3,1,long_only,18,3.111111111111111,2.888888888888889,0.8657407407407408,0.8796296296296297,2025-12-15,2026-07-13,139,17,18,0,0.1223021582733813,0.12949640287769784,-0.2301031225430017,-0.3775450180131734,-0.24330481099344303,-0.39676043077392165,0.2929283360471904,-1.571815186341857,-0.24756913417889403,0.4444444444444444,-0.015737465250370928,0.35592226098104845,-0.26270853727228516,-0.4245116391061734,0.17396499559207212
x,top_bottom_divergence,25,3,1,short_only,18,3.2777777777777777,2.5555555555555554,0.7833333333333333,0.9333333333333333,2025-09-25,2026-07-16,198,17,18,0,0.08585858585858586,0.09090909090909091,-0.1549343284869763,-0.1928551230474571,-0.1693398963638496,-0.2103258848251901,0.2006549790369875,-1.0734234575461181,-0.213030683436915,0.5555555555555556,-0.008483952550150978,0.5865793894911845,-0.19051559954524433,-0.23585736073780572,0.1828146733475957
x,top_bottom_divergence,25,3,5,long_short,35,3.2285714285714286,2.657142857142857,0.8195238095238095,0.9095238095238095,2025-09-25,2026-07-17,199,104,30,5,0.5226130653266332,0.7487437185929648,-0.4131333675486367,-0.4907932679160748,-0.4255509854244066,-0.5043985839932492,0.49957073778486233,-1.151371306866179,-0.5308417703801276,0.4,-0.024681291687750333,0.41402643981290743,-0.44369644784729223,-0.5241387827480266,0.167024893469075
x,top_bottom_divergence,25,3,5,long_only,18,3.111111111111111,2.888888888888889,0.8657407407407408,0.8796296296296297,2025-12-15,2026-07-17,143,60,15,3,0.4195804195804196,0.5244755244755245,-0.13167251503577548,-0.2202671477707283,-0.1421910837634115,-0.23683521457837597,0.5212560189217237,-0.2556696999028312,-0.30099141536113794,0.4,-0.016896338595132915,0.5119696922189966,-0.1577395248936153,-0.2610435100623112,0.15259364077129045
x,top_bottom_divergence,25,3,5,short_only,17,3.3529411764705883,2.411764705882353,0.7705882352941176,0.9411764705882353,2025-09-25,2026-07-02,193,64,16,1,0.3316062176165803,0.40932642487046633,-0.4263769719891072,-0.5160072595715339,-0.4339766672691008,-0.524362685750103,0.3621921381116254,-1.8639942089986146,-0.5161311643434354,0.375,-0.031044140720704036,0.34123361561079496,-0.4451942838635493,-0.536633170884864,0.1757124030155257
x,top_bottom_divergence,25,3,20,long_short,32,3.1875,2.59375,0.8166666666666667,0.9114583333333334,2025-09-25,2026-07-10,194,174,23,9,0.8969072164948454,2.350515463917526,0.022016077146233215,0.028691842067827267,0.011336054754725877,0.014750071524814556,0.3717976065659282,0.2248755484638066,-0.2347145108096721,0.4782608695652174,0.009971474953383918,1.2456756943800225,-0.004481950927212375,-0.005818010963664411,0.19561096516034393
x,top_bottom_divergence,25,3,20,long_only,16,3.125,2.75,0.8645833333333334,0.8854166666666666,2025-12-15,2026-07-15,141,124,12,4,0.8794326241134752,1.6595744680851063,0.711551530621531,1.6128983584939691,0.6995597273604917,1.580269754404322,0.5883851361102532,1.8968923305533179,-0.2218813020687559,0.4166666666666667,0.04265106533586747,2.0500667148981933,0.681719996746246,1.5320639897990405,0.1871036222908955
x,top_bottom_divergence,25,3,20,short_only,16,3.25,2.4375,0.7687499999999999,0.9375,2025-09-25,2026-07-10,194,161,13,3,0.8298969072164949,1.324742268041237,-0.4668736731259946,-0.5582660419819327,-0.4713748234446966,-0.563104460527057,0.49692188284347466,-1.4129522870068403,-0.5354193589985008,0.5384615384615384,-0.05664252646868152,0.20808268736015673,-0.4780586751580479,-0.5702664111569051,0.19561096516034393
x,top_bottom_divergence,25,3,60,long_short,21,3.0,2.3333333333333335,0.8158730158730159,0.9563492063492063,2025-09-25,2026-06-22,185,185,13,8,1.0,4.216216216216216,0.12128621720380628,0.16875077846024822,0.11728602282811007,0.1630748818612784,0.3083024245490031,0.6419850444140648,-0.2101543898822591,0.38461538461538464,-0.0017036806123286858,0.9919764943183663,0.11131072437135026,0.15461020354351973,0.1831267911098029
x,top_bottom_divergence,25,3,60,long_only,11,2.8181818181818183,2.5454545454545454,0.8333333333333333,0.9469696969696969,2025-12-15,2026-06-22,129,129,6,5,1.0,2.7906976744186047,0.8514801577720379,2.3311591117098245,0.846949869171745,2.3152551219740967,0.6337555490090789,2.2032374479446157,-0.20554583295406814,0.5,0.3006566717650103,4.600064236648902,0.8401727269773889,2.291532710574198,0.17388180510070228
x,top_bottom_divergence,25,3,60,short_only,10,3.2,2.1,0.7966666666666666,0.9666666666666666,2025-09-25,2026-06-18,184,184,8,2,1.0,2.608695652173913,-0.34706066178556216,-0.4422285591664621,-0.34932274570595134,-0.4448733818081073,0.400962023939458,-1.2657480030281802,-0.4597708111273501,0.25,-0.26052605339332424,0.17208076289093596,-0.3527023796219747,-0.4488185118834711,0.1893316477537852
x,top_bottom_divergence,25,3,90,long_short,16,2.75,2.4375,0.8229166666666666,0.9427083333333334,2025-09-25,2026-06-25,188,188,9,7,1.0,4.308510638297872,-0.2541032303971662,-0.32495097560772057,-0.2562792720093128,-0.32758943628176884,0.26328756947196935,-1.3746732095140326,-0.31100936231893606,0.4444444444444444,-0.28624046602577674,0.26193041768962505,-0.25953252028491225,-0.33152911450059475,0.1585670983258678
x,top_bottom_divergence,25,3,90,long_only,10,2.8,2.6,0.85,0.9416666666666667,2025-12-15,2026-06-23,130,130,5,5,1.0,3.4615384615384617,0.13276013107288254,0.27333988769341655,0.13015938025853435,0.2676788744735954,0.4224941242720462,0.7716615655453349,-0.19896726648607166,0.6,0.06304203609152297,1.9622676800961942,0.12626786886744412,0.2592310916650986,0.1396556822400843
x,top_bottom_divergence,25,3,90,short_only,6,2.6666666666666665,2.1666666666666665,0.7777777777777777,0.9444444444444445,2025-09-25,2026-06-16,182,182,5,1,1.0,2.4725274725274726,-0.6286609229483662,-0.7463132246337554,-0.6295193914882389,-0.7471249095923566,0.5664995668703594,-2.128476353520893,-0.6969509935275903,0.4,-0.5228560330110932,0.1734385214896146,-0.630803870938625,-0.7483380386839831,0.19953932405203578
x,top_bottom_divergence,25,3,180,long_short,1,2.0,2.0,1.0,1.0,2025-09-25,2026-06-12,180,180,1,0,1.0,1.0,-0.19995811998482327,-0.2682582909157828,-0.20076122854940082,-0.2692864496367975,0.18976092686774707,-1.5581179344719953,-0.2566820580453939,0.0,-0.21906822019587968,0.0,-0.20196513521888748,-0.2708269456451373,0.18276855613278853
x,top_bottom_divergence,25,3,180,short_only,1,2.0,2.0,1.0,1.0,2025-09-25,2026-06-12,180,180,1,0,1.0,1.0,-0.19995811998482327,-0.2682582909157828,-0.20076122854940082,-0.2692864496367975,0.18976092686774707,-1.5581179344719953,-0.2566820580453939,0.0,-0.21906822019587968,0.0,-0.20196513521888748,-0.2708269456451373,0.18276855613278853
x,top_bottom_divergence,25,7,1,long_short,57,3.719298245614035,3.017543859649123,0.798322194374826,0.8672096908939014,2025-09-25,2026-07-16,198,46,57,0,0.23232323232323232,0.2878787878787879,-0.12567515964925013,-0.15712066989175233,-0.16514693428211547,-0.20524921047457978,0.31182749222375183,-0.5799329303850759,-0.24607240001861408,0.543859649122807,-0.0033699901278942445,0.759533388089131,-0.22110664814521708,-0.27241943947785896,0.1828146733475957
x,top_bottom_divergence,25,7,1,long_only,31,4.193548387096774,3.161290322580645,0.8173451100870456,0.8214285714285715,2025-11-21,2026-06-24,146,26,31,0,0.1780821917808219,0.21232876712328766,0.07649497121194937,0.13567377804710956,0.048903909621632824,0.08590140117370315,0.2963482910830477,0.42509373892631414,-0.14563394058159218,0.5806451612903226,0.002930211642316442,1.2874995175523174,0.008788372780452303,0.015217327032000627,0.2148607249074963
x,top_bottom_divergence,25,7,1,short_only,26,3.1538461538461537,2.8461538461538463,0.7756410256410257,0.9217948717948717,2025-09-25,2026-07-16,198,22,26,0,0.1111111111111111,0.13131313131313133,-0.1842670922052222,-0.22834228028335712,-0.20219946418175083,-0.24986707141514575,0.18083918954237488,-1.4962710146215146,-0.21243023759098423,0.5,-0.010881769161606988,0.41406907880109584,-0.22839416906141985,-0.2810723565587573,0.1828146733475957
x,top_bottom_divergence,25,7,5,long_short,55,3.7636363636363637,2.981818181818182,0.7970490620490621,0.8720779220779221,2025-09-25,2026-07-02,193,123,50,5,0.6373056994818653,1.2901554404145077,0.04939265101136292,0.06497339852010398,0.02465125041235483,0.03230771917514286,0.433277918927154,0.28825861740993597,-0.27724105702817015,0.52,-0.0018150891263378633,0.9309081433753656,-0.011388717569949303,-0.014844288510475145,0.1757124030155257
x,top_bottom_divergence,25,7,5,long_only,31,4.193548387096774,3.161290322580645,0.8173451100870456,0.8214285714285715,2025-11-21,2026-06-30,150,78,26,5,0.52,0.8666666666666667,0.17115611568927402,0.303985758321357,0.15291408388800565,0.27004429147024034,0.4374125985244287,0.7638371479886461,-0.24137840020038837,0.5769230769230769,0.0007577257056274708,1.0305011584788142,0.12606787148763776,0.2207548923555085,0.2462720398220255
x,top_bottom_divergence,25,7,5,short_only,24,3.2083333333333335,2.75,0.7708333333333334,0.9375,2025-09-25,2026-07-02,193,86,24,0,0.44559585492227977,0.616580310880829,-0.2208540127004024,-0.2780838236661032,-0.23387977600857246,-0.293801879321302,0.3774274134087159,-0.7296686798760214,-0.3243372747880038,0.4583333333333333,-0.004602305194300309,0.8345555221221902,-0.2530221503216693,-0.3167526427312459,0.1757124030155257
x,top_bottom_divergence,25,7,20,long_short,50,3.82,2.92,0.7934206349206349,0.8709523809523809,2025-09-25,2026-07-14,196,187,39,11,0.9540816326530612,3.979591836734694,0.3443309196997788,0.4629256045818304,0.33102913721937943,0.4443409460114618,0.2908136608979258,1.4085332346770805,-0.19937902538176333,0.5641025641025641,0.021963958761092663,1.65592788480584,0.3113168995206732,0.4168974466690616,0.18709574827608288
x,top_bottom_divergence,25,7,20,long_only,30,4.266666666666667,3.2,0.8112566137566137,0.8154761904761905,2025-11-21,2026-07-14,155,155,23,7,1.0,2.967741935483871,0.7355690416599525,1.45067757796479,0.7215338762616328,1.4185388100737821,0.4603062275862014,2.148109197955495,-0.25190473559200555,0.6086956521739131,0.04992102340173687,2.6014846443633464,0.700685910446861,1.3711016461858594,0.2511135067068677
x,top_bottom_divergence,25,7,20,short_only,20,3.15,2.5,0.7666666666666666,0.9541666666666666,2025-09-25,2026-07-10,194,179,19,1,0.9226804123711341,1.958762886597938,-0.379779781907272,-0.4623203924921898,-0.38573771858159844,-0.4690199612519328,0.43780496676705816,-1.2214373401736596,-0.49069737452235596,0.42105263157894735,-0.025065328820336092,0.3844072296790805,-0.39457139269783603,-0.47891748942855317,0.19561096516034393
x,top_bottom_divergence,25,7,60,long_short,40,3.525,2.85,0.8012499999999999,0.8657738095238094,2025-09-25,2026-07-01,192,192,23,17,1.0,7.1875,0.13635167648443436,0.18266159374044033,0.13184863930531954,0.17651430872507357,0.3072375722952318,0.6826377838985916,-0.15367694078550653,0.5217391304347826,0.08747956254425289,1.6858830052107834,0.12512560667374184,0.16735063572612185,0.17873666758485784
x,top_bottom_divergence,25,7,60,long_only,25,3.8,3.24,0.8153333333333334,0.8119047619047619,2025-11-21,2026-07-01,151,151,15,10,1.0,5.960264900662252,0.5281946831300428,1.0294158567620544,0.5231889791728537,1.0183341939958575,0.4220581400470402,1.8768708088953463,-0.18715462312406095,0.6,0.2392847777057882,5.2484361844303,0.5157087213375242,1.0018197029571954,0.24164867082509778
x,top_bottom_divergence,25,7,60,short_only,15,3.066666666666667,2.2,0.7777777777777778,0.9555555555555556,2025-09-25,2026-07-15,197,197,13,2,1.0,3.9390862944162435,-0.2190528690338749,-0.2711420385159441,-0.22190853490658757,-0.27454957910352784,0.36892970595182045,-0.6857169180308954,-0.4347983424541596,0.38461538461538464,-0.11788724350239534,0.3426279674800784,-0.22617382889665427,-0.27963266530660214,0.1920796831174274
x,top_bottom_divergence,25,7,90,long_short,32,3.4375,2.90625,0.8010416666666667,0.8608630952380952,2025-09-25,2026-07-15,197,197,17,15,1.0,7.766497461928934,-0.20094320017793033,-0.2494519191145954,-0.2036477266330381,-0.2526999564017529,0.3607249657512545,-0.6210619024099866,-0.29720824130064805,0.4117647058823529,-0.003090555922815786,0.9873678921579354,-0.2076885933993382,-0.25754715172298726,0.1920796831174274
x,top_bottom_divergence,25,7,90,long_only,22,3.6818181818181817,3.272727272727273,0.828030303030303,0.8127705627705627,2025-11-21,2026-07-15,156,156,12,10,1.0,6.923076923076923,0.016911116625796696,0.0274597980493263,0.013914312348995095,0.022573026497103577,0.4585415802651222,0.28380556182816985,-0.3229969653632846,0.4166666666666667,0.23949936906199012,5.147461056169739,0.009434140130407442,0.015283949671205832,0.2573269858472531
x,top_bottom_divergence,25,7,90,short_only,10,2.9,2.1,0.7416666666666666,0.9666666666666666,2025-09-25,2026-06-16,182,182,8,2,1.0,3.956043956043956,-0.489135559072416,-0.6054377339860098,-0.490494283938404,-0.6068900069184905,0.4527965696751332,-1.8306949719953116,-0.5787749027736195,0.375,-0.3507133005742593,0.20169024615198378,-0.49252633332275786,-0.6090591836638679,0.19953932405203578
x,top_bottom_divergence,25,7,180,long_short,1,2.0,2.0,1.0,1.0,2025-09-25,2026-06-12,180,180,1,0,1.0,1.0,-0.19995811998482327,-0.2682582909157828,-0.20076122854940082,-0.2692864496367975,0.18976092686774707,-1.5581179344719953,-0.2566820580453939,0.0,-0.21906822019587968,0.0,-0.20196513521888748,-0.2708269456451373,0.18276855613278853
x,top_bottom_divergence,25,7,180,short_only,1,2.0,2.0,1.0,1.0,2025-09-25,2026-06-12,180,180,1,0,1.0,1.0,-0.19995811998482327,-0.2682582909157828,-0.20076122854940082,-0.2692864496367975,0.18976092686774707,-1.5581179344719953,-0.2566820580453939,0.0,-0.21906822019587968,0.0,-0.20196513521888748,-0.2708269456451373,0.18276855613278853
x,top_bottom_divergence,25,14,1,long_short,73,4.178082191780822,3.2054794520547945,0.8378614916286149,0.8660469667318982,2025-09-25,2026-07-16,198,59,73,0,0.29797979797979796,0.3686868686868687,-0.049331952486318054,-0.062358592013022185,-0.10390398934857825,-0.13031830618517992,0.31101170711208787,-0.2954654952450053,-0.19635270450132847,0.5068493150684932,-0.00235486912277094,0.831848295737387,-0.18003624905639426,-0.22324491610824326,0.1828146733475957
x,top_bottom_divergence,25,14,1,long_only,38,4.7631578947368425,3.263157894736842,0.8811925647451964,0.8161654135338345,2025-11-21,2026-07-02,152,31,38,0,0.20394736842105263,0.25,0.14204052181343418,0.2463209006036382,0.10728150611016218,0.1840640136155245,0.2987943895100131,0.7116236316901341,-0.12394191450840553,0.6052631578947368,0.0031280949081673158,1.2551682111576286,0.05705521932252977,0.09635552223114097,0.23718180718424287
x,top_bottom_divergence,25,14,1,short_only,35,3.5428571428571427,3.142857142857143,0.7908163265306122,0.920204081632653,2025-09-25,2026-07-16,198,31,35,0,0.15656565656565657,0.17676767676767677,-0.16564901357636463,-0.20585747566149304,-0.19128552670256171,-0.23678226034425098,0.1697897729184667,-1.5051859631822935,-0.1937318991524004,0.4,-0.00830780149921819,0.4774811353570582,-0.22831647680625866,-0.2809802249354548,0.1828146733475957
x,top_bottom_divergence,25,14,5,long_short,71,4.225352112676056,3.183098591549296,0.8379890453834116,0.8697853789403085,2025-09-25,2026-07-15,197,150,64,7,0.7614213197969543,1.619289340101523,0.8529715743223021,1.201174386664397,0.7989716787298966,1.1194540784887077,0.3996346321447357,2.077614668551308,-0.1938023792670791,0.5625,0.010185972596629699,1.3507201159062707,0.720870340027987,1.0024706557526892,0.1920796831174274
x,top_bottom_divergence,25,14,5,long_only,38,4.7631578947368425,3.263157894736842,0.8811925647451964,0.8161654135338345,2025-11-21,2026-07-15,156,98,34,4,0.6282051282051282,1.0897435897435896,0.7992178197310162,1.5826071873060434,0.7652822164371487,1.5043773915496068,0.4798610856538297,2.1515685581655437,-0.15483016226601587,0.6176470588235294,0.020086231445556806,1.6766150392629007,0.7155488707978079,1.3913940940028469,0.2573269858472531
x,top_bottom_divergence,25,14,5,short_only,33,3.606060606060606,3.090909090909091,0.7882395382395383,0.9315295815295815,2025-09-25,2026-07-10,194,114,31,2,0.5876288659793815,0.7938144329896907,0.08786794599788683,0.11560724807747347,0.06401365992700048,0.08393585899944056,0.38375230628532053,0.4007259427880179,-0.25107900050237764,0.4838709677419355,-0.001268116717139803,0.9541662146621391,0.029189658563962384,0.038080793797011125,0.19561096516034393
x,top_bottom_divergence,25,14,20,long_short,60,4.333333333333333,3.0833333333333335,0.842771164021164,0.871468253968254,2025-09-25,2026-07-13,195,195,43,17,1.0,4.410256410256411,0.8207061844268182,1.1692518798143774,0.803288637087906,1.1424716667803847,0.32704702557093385,2.4950141940893205,-0.1612925356957824,0.5581395348837209,0.06345766254313481,2.8068688622790723,0.7774679543466478,1.1029103640320401,0.18271066522209978
x,top_bottom_divergence,25,14,20,long_only,32,5.09375,3.4375,0.885999503968254,0.8025297619047619,2025-11-21,2026-07-14,155,154,22,10,0.9935483870967742,2.838709677419355,0.8551420257777358,1.7310479453303689,0.8421116960987105,1.6999293472122865,0.5032887589606084,2.226728771193646,-0.265644507464205,0.5909090909090909,0.10181624770984898,4.453705529089311,0.8227307338712342,1.6538987467325987,0.2511135067068677
x,top_bottom_divergence,25,14,20,short_only,28,3.4642857142857144,2.6785714285714284,0.7933673469387755,0.9502551020408163,2025-09-25,2026-07-13,195,195,23,5,1.0,2.358974358974359,0.21274838436062438,0.2830911991184084,0.20201775984171233,0.26843860298280076,0.44256297319477805,0.7565404313157397,-0.23490362631554285,0.5217391304347826,0.028263181089591142,1.7948962743495862,0.18609462598570015,0.24676611648149827,0.18271066522209978
x,top_bottom_divergence,25,14,60,long_short,50,4.28,3.1,0.8622142857142857,0.869095238095238,2025-09-25,2026-07-10,194,194,29,21,1.0,8.95360824742268,0.3542377072949954,0.4827488804148885,0.34865616260873056,0.47481550497792435,0.28663592864591453,1.498499434171958,-0.13346350771394577,0.6206896551724138,0.20746559040609716,3.077643460286094,0.34032493724835766,0.46299210613619723,0.19561096516034393
x,top_bottom_divergence,25,14,60,long_only,28,4.928571428571429,3.5357142857142856,0.8891581632653062,0.7951530612244897,2025-11-21,2026-07-10,153,153,18,10,1.0,7.03921568627451,0.572510885475485,1.1076637355493397,0.5672828514228274,1.0961348425009279,0.34601109481972886,2.314232073344525,-0.17056042678373418,0.7222222222222222,0.3605380615362782,7.36429736430834,0.5594711923536579,1.078954851468065,0.2633708827513124
x,top_bottom_divergence,25,14,60,short_only,22,3.4545454545454546,2.5454545454545454,0.827922077922078,0.9632034632034632,2025-09-25,2026-06-25,188,188,15,7,1.0,4.787234042553192,-0.22701473741540135,-0.2918881863219963,-0.22994502508421288,-0.2954840483525245,0.46131191724232046,-0.5282961747314967,-0.4864119142550739,0.4,-0.06906486184565436,0.5840378306682814,-0.23432088931126138,-0.30084515976888115,0.1585670983258678
x,top_bottom_divergence,25,14,90,long_short,35,3.9714285714285715,3.0,0.8590136054421769,0.8718367346938775,2025-09-25,2026-07-14,196,196,17,18,1.0,7.8061224489795915,0.4688673607845393,0.639426268021603,0.4638329604064306,0.6322054124183463,0.35139452771181845,1.5624474317751205,-0.13370843516869224,0.5882352941176471,0.2144152162523311,6.071838683486035,0.4563113754639643,0.6214303987937686,0.18709574827608288
x,top_bottom_divergence,25,14,90,long_only,19,5.105263157894737,3.736842105263158,0.8762531328320803,0.7814536340852131,2025-11-21,2026-06-30,150,150,10,9,1.0,6.0,0.32249934799644153,0.599353200978171,0.31867959155591885,0.5916002498743635,0.35447566027785593,1.4886212821404774,-0.1912665782143702,0.4,0.24882118418662763,4.5278370924644324,0.3129687843057225,0.5800374966129875,0.2462720398220255
x,top_bottom_divergence,25,14,90,short_only,16,2.625,2.125,0.8385416666666666,0.9791666666666666,2025-09-25,2026-07-14,196,196,10,6,1.0,4.591836734693878,0.04044970778226964,0.05230444459740258,0.037350606284500376,0.04827620205896266,0.6465367611084611,0.3963283799984235,-0.4586782824552299,0.6,0.08385615087349232,2.718644010327249,0.03271771101140164,0.042260730954163606,0.18709574827608288
x,top_bottom_divergence,25,14,180,long_short,2,2.5,2.0,0.8333333333333333,1.0,2025-09-25,2026-07-13,195,195,2,0,1.0,1.8461538461538463,-0.5122021836196637,-0.6045332612915323,-0.5129268470523544,-0.6052923246856159,0.4455864207321543,-1.859328280820332,-0.5654211202526923,0.0,-0.7408507086970892,0.0,-0.5140123797826366,-0.6064287703355848,0.18271066522209978
x,top_bottom_divergence,25,14,180,short_only,2,2.5,2.0,0.8333333333333333,1.0,2025-09-25,2026-07-13,195,195,2,0,1.0,1.8461538461538463,-0.5122021836196637,-0.6045332612915323,-0.5129268470523544,-0.6052923246856159,0.4455864207321543,-1.859328280820332,-0.5654211202526923,0.0,-0.7408507086970892,0.0,-0.5140123797826366,-0.6064287703355848,0.18271066522209978
x,top_bottom_divergence,25,30,1,long_short,73,4.2465753424657535,3.5342465753424657,0.8132128525964143,0.8356203917847753,2025-09-25,2026-07-16,198,58,73,0,0.29292929292929293,0.3686868686868687,-0.19024117364682103,-0.2355276398426176,-0.23607049972562544,-0.29016285521667284,0.2252828302398743,-1.4057014764492335,-0.2989074718353073,0.4931506849315068,-0.004350744904900288,0.6763193337564666,-0.3000743421791665,-0.3649713121706424,0.1828146733475957
x,top_bottom_divergence,25,30,1,long_only,30,5.3,3.3,0.8519660894660894,0.7592424242424243,2025-11-21,2026-07-13,154,26,30,0,0.16883116883116883,0.19480519480519481,-0.11218686471110095,-0.17693280927742117,-0.13509397262346223,-0.21139733810404082,0.16148922185894152,-1.3875199409849532,-0.19552898585432388,0.5,-0.008718398155357028,0.3797662186087997,-0.16839227205502805,-0.2604669757517004,0.2456891989450023
x,top_bottom_divergence,25,30,1,short_only,43,3.511627906976744,3.697674418604651,0.7861757105943152,0.8889073458840901,2025-09-25,2026-07-16,198,34,43,0,0.1717171717171717,0.21717171717171718,-0.11164026529106463,-0.13986296544683574,-0.141464076576295,-0.17644501445952887,0.17752659403413346,-1.003057510759361,-0.2093836807026217,0.4883720930232558,-0.0013035449627211663,0.8998220325744181,-0.18438558154427553,-0.2284849338870909,0.1828146733475957
