source,indicator,signal_window_days,holding_days,position_mode,n_input_signals,start_day,end_day,trading_days,active_days,n_trades,overlap_skipped,exposure_pct,average_positions,total_return_0bps,annualized_return_0bps,total_return_10bps,annualized_return_10bps,annualized_volatility_10bps,sharpe_10bps,max_drawdown_10bps,trade_hit_rate_10bps,average_trade_return_10bps,profit_factor_10bps,total_return_25bps,annualized_return_25bps,benchmark_annualized_return
x,author_net_shift,30,5,long_short,132,2025-10-21,2026-07-16,180,173,120,12,0.9611111111111111,3.3222222222222224,-0.17517860586775524,-0.23633324632713792,-0.2032736282703006,-0.27250021445110106,0.38339545988789514,-0.6369638821285325,-0.3023750264571132,0.5083333333333333,0.0025277592577664628,1.0831333923798279,-0.243649337986508,-0.32358618670408423,0.16911999028450397
x,author_net_shift,30,5,long_only,75,2025-10-21,2026-07-16,180,157,70,5,0.8722222222222222,1.9333333333333333,-0.16994158083467037,-0.22953640554428212,-0.1948922770906274,-0.2617633711917422,0.5131329792496669,-0.3293654681606344,-0.3358303088561567,0.5,0.010699840455924816,1.3481141702753696,-0.23093681010865752,-0.30761630042669963,0.16911999028450397
x,author_net_shift,30,5,short_only,57,2025-10-24,2026-07-15,176,137,53,4,0.7784090909090909,1.5056818181818181,-0.4163777215281407,-0.5374663353766871,-0.4318429824609671,-0.554914592922556,0.40858068818419446,-1.7701760081283444,-0.44776932477438014,0.5283018867924528,-0.009408721545210594,0.6759750431738532,-0.45428705440417805,-0.5798729546212249,0.16989837186576762
x,author_net_shift,30,20,long_short,117,2025-10-21,2026-07-16,180,180,74,43,1.0,8.205555555555556,-0.014126546597738265,-0.01972112986020602,-0.023760931421200726,-0.033106462599271524,0.27497446602367687,0.014358560540336143,-0.2394541098553844,0.43243243243243246,0.004617764670828435,1.0750350696579463,-0.03803929445014054,-0.0528467253876137,0.16911999028450397
x,author_net_shift,30,20,long_only,67,2025-10-21,2026-07-16,180,180,47,20,1.0,5.205555555555556,0.24291162151225487,0.35586468221704504,0.23073356936965217,0.3373025266478151,0.42490745659301954,0.897860125716948,-0.23189666060914194,0.40425531914893614,0.02616630811763255,1.5592896611935978,0.21268506718119173,0.30992744590339294,0.16911999028450397
x,author_net_shift,30,20,short_only,50,2025-10-24,2026-07-15,176,170,32,18,0.9659090909090909,3.6363636363636362,-0.1300710445722575,-0.18087197421452694,-0.1383080476036489,-0.19195439753551669,0.5288696228258963,-0.1387685882861866,-0.44226967959554697,0.53125,-0.01430949831774295,0.8033504621338375,-0.1505211636985163,-0.20830235661299468,0.16989837186576762
x,author_net_shift,30,60,long_short,74,2025-10-21,2026-07-16,180,180,30,44,1.0,10.0,-0.16895579947703743,-0.22825509258870713,-0.17262474790880433,-0.2330208871062326,0.24200721419368018,-0.9749915222351563,-0.285323051211709,0.36666666666666664,-0.12754561899611694,0.4795497200057874,-0.17809922316660043,-0.24011626747486148,0.16911999028450397
x,author_net_shift,30,60,long_only,39,2025-10-21,2026-07-16,180,180,23,16,1.0,7.666666666666667,0.25809677551069155,0.37911241781092153,0.25288089824285764,0.37111443499629715,0.4055489549197325,0.9801350448921525,-0.24689882392213958,0.4782608695652174,0.17237265056286463,3.908633433450291,0.2450954989793892,0.359201134660436,0.16911999028450397
x,author_net_shift,30,60,short_only,35,2025-10-24,2026-07-14,175,175,18,17,1.0,6.171428571428572,-0.33556445169901894,-0.44494998576852973,-0.33815322071853693,-0.4480614324351029,0.5178238998238235,-0.8901285991058239,-0.5050244500597937,0.3888888888888889,-0.3256442136006815,0.09004512444418238,-0.3420185931139872,-0.45269726922119446,0.164296637265271
x,author_net_shift,30,90,long_short,56,2025-10-21,2026-07-14,178,178,17,39,1.0,8.573033707865168,-0.1990310396426802,-0.26962516170495154,-0.2017444676958734,-0.2731256032861472,0.29683376099100617,-0.9273989659704287,-0.37289305542303497,0.35294117647058826,-0.20988158860186476,0.17967843542747847,-0.20579861846873693,-0.27834642290073286,0.1736266774850932
x,author_net_shift,30,90,long_only,31,2025-10-21,2026-07-14,178,178,14,17,1.0,7.056179775280899,0.028748034896361574,0.040941327129426774,0.025441914688843603,0.036208441460295226,0.42860941195641133,0.2960612022882286,-0.2605784149088233,0.35714285714285715,0.04028334386848107,1.4212488220493438,0.020501117034983807,0.0291472485363935,0.1736266774850932
x,author_net_shift,30,90,short_only,25,2025-10-24,2026-06-25,167,167,12,13,1.0,6.467065868263473,-0.19984431408145387,-0.28568124441269294,-0.20223033823299974,-0.2888930304016126,0.30562193910078467,-0.9628714368233069,-0.3169916394007549,0.75,-0.16951259294550902,0.32712854764416455,-0.20579721497404513,-0.29368522876401326,0.13179338943534558
x,author_net_shift,30,180,long_short,1,2025-10-21,2026-07-16,180,180,1,0,1.0,1.0,-0.12270193267602181,-0.1674582114783859,-0.123585948525332,-0.16863245833342166,0.4334215889540592,-0.21028362708311213,-0.29931820037560253,0.0,-0.12370193267602159,0.0,-0.12491113676777765,-0.17039183143220837,0.16911999028450397
x,author_net_shift,30,180,long_only,1,2025-10-21,2026-07-16,180,180,1,0,1.0,1.0,-0.12270193267602181,-0.1674582114783859,-0.123585948525332,-0.16863245833342166,0.4334215889540592,-0.21028362708311213,-0.29931820037560253,0.0,-0.12370193267602159,0.0,-0.12491113676777765,-0.17039183143220837,0.16911999028450397
x,high_low_divergence,1,1,long_short,8,2026-05-20,2026-07-17,36,6,8,0,0.16666666666666666,0.19444444444444445,-0.055871977343592616,-0.3313232594925364,-0.06157728778568594,-0.3591010326107419,0.10031469001610176,-4.381303541872716,-0.06441609317309038,0.25,-0.010000442959682679,0.0647637054199123,-0.07008136689074362,-0.3986675377405773,0.07438866001732203
x,high_low_divergence,1,1,long_only,2,2026-07-14,2026-07-16,3,2,2,0,0.6666666666666666,0.6666666666666666,-0.004837273660606156,-0.3345667424789234,-0.0068314655346676245,-0.437751959063857,0.09886873560781484,-5.784261074129958,-0.009313990293310703,0.5,-0.0034040629691948206,0.26904304986454314,-0.009819003345760025,-0.5634587137873999,-0.021032565400174064
x,high_low_divergence,1,1,short_only,6,2026-05-20,2026-07-17,36,5,6,0,0.1388888888888889,0.1388888888888889,-0.049924938076806424,-0.30127637046308453,-0.054714931575888914,-0.32556579936391195,0.09812104960236083,-3.962489613647655,-0.05757449615158361,0.16666666666666666,-0.012199236289845298,0.03980419000921612,-0.061863680513138286,-0.3604689298925644,0.07438866001732203
x,high_low_divergence,1,5,long_short,3,2026-05-20,2026-07-13,32,9,3,0,0.28125,0.28125,-0.19217820628543125,-0.8137440828544156,-0.19379237211342626,-0.8166548778121587,0.5813370723901679,-2.590592166225409,-0.2494428947678582,0.0,-0.10724803394763682,0.0,-0.19620908486491562,-0.8209386479488425,0.1534679615322596
x,high_low_divergence,1,5,short_only,3,2026-05-20,2026-07-13,32,9,3,0,0.28125,0.28125,-0.19217820628543125,-0.8137440828544156,-0.19379237211342626,-0.8166548778121587,0.5813370723901679,-2.590592166225409,-0.2494428947678582,0.0,-0.10724803394763682,0.0,-0.19620908486491562,-0.8209386479488425,0.1534679615322596
x,high_low_divergence,1,20,long_short,1,2026-05-20,2026-06-17,20,20,1,0,1.0,1.0,-0.3721241937956701,-0.9971607133855077,-0.37275770173903156,-0.9971965988208494,1.1848176802760724,-4.317119402461376,-0.3978080547737136,0.0,-0.42039302406269774,0.0,-0.37370736421366735,-0.9972496114939016,0.09372998020510881
x,high_low_divergence,1,20,short_only,1,2026-05-20,2026-06-17,20,20,1,0,1.0,1.0,-0.3721241937956701,-0.9971607133855077,-0.37275770173903156,-0.9971965988208494,1.1848176802760724,-4.317119402461376,-0.3978080547737136,0.0,-0.42039302406269774,0.0,-0.37370736421366735,-0.9972496114939016,0.09372998020510881
x,high_low_divergence,3,1,long_short,35,2025-10-31,2026-07-16,172,25,35,0,0.14534883720930233,0.19767441860465115,-0.078484477479699,-0.11285979434218296,-0.10134074949459104,-0.14491093807741495,0.2526452097870418,-0.4947538757696333,-0.16696776720522566,0.4,-0.004255210455170772,0.7326166322529627,-0.13460768999319805,-0.19088586060663815,0.14355230652649587
x,high_low_divergence,3,1,long_only,15,2026-02-09,2026-07-16,105,14,15,0,0.13333333333333333,0.14285714285714285,-0.05363737249010192,-0.12393123729627598,-0.0668705927554838,-0.15304467460317128,0.31163438368273866,-0.37980501983617315,-0.1538847272622047,0.4,-0.003489343165300777,0.8205267705143718,-0.08639864047441892,-0.19496239209657829,0.22683415784091387
x,high_low_divergence,3,1,short_only,20,2025-10-31,2026-07-16,172,13,20,0,0.0755813953488372,0.11046511627906977,-0.026160893861690626,-0.038094463335053064,-0.0387723792457475,-0.056290238831125716,0.07333989993192133,-0.7531627325144439,-0.06585071840928647,0.4,-0.0048296109225732685,0.6360055798725714,-0.05740717689462327,-0.08297354850870964,0.14355230652649587
x,high_low_divergence,3,5,long_short,25,2025-10-31,2026-07-13,169,72,20,5,0.4260355029585799,0.5621301775147929,-0.311531859540652,-0.42685478333381943,-0.3209092897085889,-0.4384564419259459,0.48114098659659527,-0.954846435879369,-0.39968934121427413,0.4,-0.022507651598065885,0.6128799336328378,-0.33474455239293444,-0.4554299307792933,0.14275128891699818
x,high_low_divergence,3,5,long_only,13,2026-02-09,2026-07-02,100,44,11,2,0.44,0.55,0.07534659238076835,0.20088695538004497,0.06565224112027779,0.1737917874731043,0.48867194094635297,0.5624319153258155,-0.21090839238518855,0.45454545454545453,0.021483238191916432,1.552685461209402,0.05126582541874147,0.134267836680229,0.21487389959788183
x,high_low_divergence,3,5,short_only,12,2025-10-31,2026-07-13,169,39,10,2,0.23076923076923078,0.26627218934911245,-0.46319864424414237,-0.6045254776896932,-0.4672335837648559,-0.6089498573090872,0.3373204695125249,-2.5965872084044497,-0.48576547650680957,0.3,-0.07260001441572754,0.06295938471784647,-0.4732329505567072,-0.6154978768228994,0.14275128891699818
x,high_low_divergence,3,20,long_short,18,2025-10-31,2026-07-13,169,132,10,8,0.7810650887573964,1.1597633136094674,0.045380701055319994,0.06841663712461488,0.03822874710764834,0.0575355164494209,0.5058174550521193,0.3619229497836985,-0.42698505733227676,0.5,0.014325086923474362,1.3981326525288715,0.02758712036581734,0.041413202370743196,0.14275128891699818
x,high_low_divergence,3,20,long_only,10,2026-02-09,2026-07-02,100,87,6,4,0.87,1.2,0.3371057212416122,1.0793982907125588,0.33099201788352484,1.0555220335823314,0.5229866724016925,1.6374146904481248,-0.29084550765308703,0.5,0.06058519873592768,6.297890821250358,0.32186901143903857,1.0202021189218677,0.21487389959788183
x,high_low_divergence,3,20,short_only,8,2025-10-31,2026-06-17,157,84,5,3,0.535031847133758,0.6369426751592356,-0.4380312533099152,-0.6034809021509371,-0.4405578633532139,-0.6063384897261789,0.4887636916209163,-1.6577621592022074,-0.5205525988935162,0.2,-0.13599429380322717,0.05043051043721114,-0.44432870697670546,-0.6105887923083149,0.13422648020778816
x,high_low_divergence,3,60,long_short,9,2025-10-31,2026-06-26,163,163,6,3,1.0,2.208588957055215,0.45596459683675583,0.7874469517086267,0.4518963956647257,0.7797314149095824,0.4242429672415479,1.5688606777839385,-0.2325717646654809,0.5,0.1911353728727985,3.8551422062494747,0.44581304278772893,0.7682160579541886,0.10090805817896231
x,high_low_divergence,3,60,long_only,5,2026-02-09,2026-06-16,89,89,3,2,1.0,2.0224719101123596,0.7391202072819345,3.791635953258483,0.7359024328537245,3.766575768590349,0.7189556593968998,2.5264195881222826,-0.20586322625272602,0.6666666666666666,0.49697443000552166,62.28039934107388,0.7310846364507184,3.7292132751727216,0.27089119741728673
x,high_low_divergence,3,60,short_only,4,2025-10-31,2026-06-26,163,163,3,1,1.0,1.1042944785276074,-0.34289569348147675,-0.47753113985683027,-0.34422288778682697,-0.47916168914418245,0.6847400723708178,-0.6072341329735279,-0.5647592333134519,0.3333333333333333,-0.11470368425992468,0.08805138412020987,-0.3462095921379682,-0.481599125781041,0.10090805817896231
x,high_low_divergence,3,90,long_short,6,2025-10-31,2026-06-23,160,160,4,2,1.0,2.25,0.2394253492580647,0.4022391538939598,0.23682584978494514,0.3976099109134752,0.35269739882839496,1.1245345425339424,-0.21182363242151114,1.0,0.1578729796475887,,0.2329351276515561,0.39069167983673303,0.11385124200796737
x,high_low_divergence,3,90,long_only,3,2026-02-09,2026-06-23,93,93,2,1,1.0,1.935483870967742,0.2632932767855303,0.8838381933663315,0.2613832070879827,0.8761301396263779,0.4260326533109037,1.688950733033173,-0.14774475921917607,1.0,0.24817741796458936,,0.258522015873083,0.8646211309657295,0.18321228387401245
x,high_low_divergence,3,90,short_only,3,2025-10-31,2026-05-26,141,141,2,1,1.0,1.2765957446808511,0.07160526330416861,0.13156442413656544,0.06999323065878293,0.12852394205989537,0.3425817584126059,0.5228609817222174,-0.21182363242151114,1.0,0.06756854133058804,,0.06757845809805585,0.1239761418008134,0.17741530536343286
x,high_low_divergence,7,1,long_short,51,2025-10-30,2026-07-16,173,38,51,0,0.21965317919075145,0.2947976878612717,-0.09547618485741971,-0.135988913994474,-0.12933913257254526,-0.18270048917715587,0.32649071642451843,-0.45495774540778433,-0.2683047938123322,0.49019607843137253,-0.002560781084950673,0.8520883764093128,-0.17783070381020383,-0.24815462595021343,0.14544153459215647
x,high_low_divergence,7,1,long_only,31,2025-12-15,2026-07-16,142,26,31,0,0.18309859154929578,0.21830985915492956,-0.025169685752199134,-0.04423104607696282,-0.050254951713378904,-0.08744220914737222,0.33393635227499324,-0.10806513257788825,-0.2258971778269877,0.4838709677419355,0.00087828466891396,1.0521169959240075,-0.08672264314676636,-0.14869801237554547,0.17429307094276192
x,high_low_divergence,7,1,short_only,20,2025-10-30,2026-07-16,173,15,20,0,0.08670520231213873,0.11560693641618497,-0.14410557513404687,-0.20281327802217985,-0.15699353289443685,-0.22023851055898902,0.15992883477751602,-1.473085696586824,-0.21350496915296258,0.5,-0.007891333003440854,0.5622506729366299,-0.1759862818010267,-0.2456964989607554,0.14544153459215647
x,high_low_divergence,7,5,long_short,44,2025-10-30,2026-07-02,168,105,40,4,0.625,1.1845238095238095,0.4147177238756874,0.6826922393234296,0.38541762550899894,0.6306887038386007,0.5356503441929898,1.171780348835765,-0.22836622653249394,0.425,0.011612489940525808,1.450830810210079,0.3425799528505489,0.555644067561049,0.13645724870552156
x,high_low_divergence,7,5,long_only,30,2025-12-15,2026-07-02,137,74,27,3,0.5401459854014599,0.9854014598540146,0.6473594270043308,1.504747782339281,0.622506909939341,1.4356816521406461,0.5602337659710688,1.8589228788545555,-0.19826722643676908,0.5185185185185185,0.027135916424929327,2.305244915449681,0.5859106999330201,1.3355862549329065,0.16406474569356044
x,high_low_divergence,7,5,short_only,14,2025-10-30,2026-07-02,168,52,14,0,0.30952380952380953,0.4107142857142857,-0.160146792709714,-0.23032908104169258,-0.1685186462742756,-0.2418087437369687,0.31995656464258415,-0.7068397413651532,-0.20236265862706393,0.21428571428571427,-0.020058744415585188,0.4169502041847649,-0.18092753542181483,-0.25871794090160627,0.13645724870552156
x,high_low_divergence,7,20,long_short,35,2025-10-30,2026-07-02,168,158,26,9,0.9404761904761905,3.0833333333333335,0.42945871534587843,0.7090604546934287,0.4177799777913589,0.6881586495700507,0.4707326611666386,1.3456663568711662,-0.25099276944811466,0.5384615384615384,0.054611973846039503,2.761837323166089,0.40043419903496047,0.6572730258555453,0.13645724870552156
x,high_low_divergence,7,20,long_only,24,2025-12-15,2026-07-02,137,128,19,5,0.9343065693430657,2.759124087591241,0.7138344282716107,1.6938045588206108,0.7022379969538515,1.6603722785591741,0.512705650598257,2.1651134804022107,-0.25099276944811444,0.5263157894736842,0.06900002937253576,4.355880555807817,0.6849833068546725,1.6109802714629682,0.16406474569356044
x,high_low_divergence,7,20,short_only,11,2025-10-30,2026-06-17,158,122,10,1,0.7721518987341772,1.2658227848101267,-0.14751573656004502,-0.22473683764498742,-0.15333108467774903,-0.23315464450908197,0.47489521918381083,-0.3232184715543204,-0.42214237502294805,0.4,-0.005934765322889846,0.8982949639116933,-0.1619840515293447,-0.2456163795496188,0.13633724734174635
x,high_low_divergence,7,60,long_short,26,2025-10-30,2026-06-29,165,165,17,9,1.0,6.181818181818182,0.5373308970565012,0.928611218363333,0.5318771991723656,0.9181717492751529,0.3194984882943599,2.199640607936767,-0.15109367193364942,0.6470588235294118,0.19679072335427167,4.8757257849511735,0.5237304321467857,0.9026136841325578,0.13028560237820064
x,high_low_divergence,7,60,long_only,18,2025-12-15,2026-06-12,124,124,11,7,1.0,5.32258064516129,0.7377981294411118,2.0742597887801257,0.7330506698700143,2.057215903637146,0.5633837500516365,2.2662576808615844,-0.20078866515961036,0.6363636363636364,0.30850149452435405,8.692075699023093,0.7259513800028459,2.031818491663723,0.17299478577272165
x,high_low_divergence,7,60,short_only,8,2025-10-30,2026-06-29,165,165,7,1,1.0,2.5454545454545454,-0.1385642609089215,-0.20371656722117415,-0.14101432697750038,-0.2071728818789993,0.4878750146536716,-0.23273802049693892,-0.4216631667613644,0.5714285714285714,-0.05282457133154704,0.5027979417166742,-0.1446776619248169,-0.2123310667725049,0.13028560237820064
x,high_low_divergence,7,90,long_short,19,2025-10-30,2026-07-15,172,172,13,6,1.0,6.8023255813953485,0.10189531655496187,0.15276423537093642,0.09851489311894612,0.147586578954642,0.42194014349195996,0.5430280368183424,-0.3250625758742115,0.7692307692307693,0.32671939050163795,11.93616863195052,0.09346206099697119,0.1398611735247206,0.15550802969847988
x,high_low_divergence,7,90,long_only,13,2025-12-15,2026-07-15,141,141,10,3,1.0,6.382978723404255,-0.006244107991425718,-0.011132242073853882,-0.00884622207056196,-0.015755182870208162,0.48337056257176814,0.21442914801043203,-0.3250625758742116,0.6,0.3450409681682872,8.956079530438988,-0.012737976236795179,-0.022651496434994645,0.1871036222908955
x,high_low_divergence,7,90,short_only,6,2025-10-30,2026-07-02,168,168,5,1,1.0,2.6785714285714284,0.10457878854138869,0.16090063481152828,0.10208235655265074,0.15696727386937614,0.3909116235788682,0.5673168077584023,-0.19483837194357545,0.8,0.1139177047652928,4.128776459448942,0.09834680744875857,0.1510898859651495,0.13645724870552156
x,high_low_divergence,14,1,long_short,70,2025-11-05,2026-07-16,169,52,70,0,0.3076923076923077,0.41420118343195267,0.013145067753503437,0.019664059494451713,-0.03822705048578223,-0.05646268413178779,0.2629187874254572,-0.08955857344479197,-0.24032769818081423,0.4714285714285714,-0.0011344904445724285,0.9147534296552876,-0.11052971199537431,-0.16025260711784972,0.1718463662143157
x,high_low_divergence,14,1,long_only,38,2025-12-15,2026-07-16,142,29,38,0,0.20422535211267606,0.2676056338028169,0.20689324381518093,0.3961544437963105,0.1725809690754685,0.32649066271135596,0.24241375721429237,1.2837509026547544,-0.08929717711412766,0.4473684210526316,0.001903533798691363,1.1758116116459503,0.1228723946197896,0.22834043089266265,0.17429307094276192
x,high_low_divergence,14,1,short_only,32,2025-11-05,2026-07-16,169,26,32,0,0.15384615384615385,0.1893491124260355,-0.15291834882477562,-0.21922189117270452,-0.1748211166215381,-0.24913328013679126,0.22594873503671634,-1.1525688807609875,-0.22772283137397387,0.5,-0.004742144233448181,0.708261713448852,-0.20665735268539098,-0.29191798871234365,0.1718463662143157
x,high_low_divergence,14,5,long_short,63,2025-11-05,2026-07-15,168,144,61,2,0.8571428571428571,1.8154761904761905,0.055505576544681245,0.08440321934617545,0.02549936231738914,0.038491848556848174,0.5151373333014834,0.32687327696011875,-0.4275851497708083,0.4918032786885246,0.007743408744500451,1.2440077373592995,-0.017939846437749485,-0.026788717065268752,0.1825516294721321
x,high_low_divergence,14,5,long_only,37,2025-12-15,2026-07-15,141,91,36,1,0.6453900709219859,1.2765957446808511,0.5041012862051815,1.074128394953581,0.4774648773477532,1.008939458471641,0.4546436918568843,1.756629559672286,-0.1416910410533211,0.5555555555555556,0.021795263704498784,1.648646240304812,0.4383721638758793,0.9149300205857205,0.1871036222908955
x,high_low_divergence,14,5,short_only,26,2025-11-05,2026-07-01,163,95,25,1,0.5828220858895705,0.7668711656441718,-0.350443224468894,-0.486779773374174,-0.3623360488275359,-0.5012342454708805,0.5199568706729617,-1.0740607426156334,-0.47124579983361603,0.4,-0.012491262397897147,0.5699484748467852,-0.3797785380258948,-0.5221684821784871,0.16668866667823834
x,high_low_divergence,14,20,long_short,53,2025-11-05,2026-07-16,169,169,34,19,1.0,4.005917159763314,0.48850493116718785,0.8096397618280333,0.47628403295316923,0.7875301498646421,0.39555552642506125,1.667043646559799,-0.15612271493626673,0.5588235294117647,0.0553708744526991,2.402586841005901,0.4581354481698223,0.7548620203884033,0.1718463662143157
x,high_low_divergence,14,20,long_only,31,2025-12-15,2026-07-16,142,142,23,8,1.0,3.2183098591549295,0.9714324949403228,2.3352937916720746,0.9583934804842527,2.2962461679408825,0.590796354917461,2.305175991724352,-0.2041410893567609,0.6086956521739131,0.08528865387575416,4.285544959721302,0.9389898780888526,2.238510638311638,0.17429307094276192
x,high_low_divergence,14,20,short_only,22,2025-11-05,2026-07-14,167,146,15,7,0.874251497005988,1.7964071856287425,0.16767446782579487,0.2635352514552154,0.15917798220956692,0.24968737921165318,0.663110551266067,0.6633684022253853,-0.41411918018615335,0.4666666666666667,0.017805070309767152,1.3286677374552696,0.14654426848379654,0.22919190652236665,0.17669453741915642
x,high_low_divergence,14,60,long_short,33,2025-11-05,2026-07-13,166,166,19,14,1.0,6.867469879518072,0.3993263561140574,0.665388693046451,0.39415707413882606,0.6560582289541463,0.25705838212767834,2.0923135303441756,-0.13290504941697612,0.47368421052631576,0.18382402298684397,3.3013814946661104,0.3864366963907595,0.6421564326840512,0.17152805837643936
x,high_low_divergence,14,60,long_only,16,2025-12-15,2026-07-10,138,138,12,4,1.0,5.217391304347826,0.41687325753173243,0.8894855344278476,0.4128149017347904,0.879614334552187,0.5517932171055023,1.4199054925268815,-0.22108822903363146,0.4166666666666667,0.311220651863084,5.836853275022238,0.4067469813275568,0.864898886087927,0.19194174168933542
x,high_low_divergence,14,60,short_only,17,2025-11-05,2026-07-13,166,166,11,6,1.0,3.9759036144578315,-0.12995916853462453,-0.19050010838975784,-0.13292946625587176,-0.194691759707309,0.4131362401236196,-0.3180638724030765,-0.40834229677691525,0.45454545454545453,-0.08488892630989174,0.41283646169342114,-0.13736728005826138,-0.2009405018571785,0.17152805837643936
x,high_low_divergence,14,90,long_short,24,2025-11-05,2026-06-26,160,160,13,11,1.0,7.3125,0.21050019328546798,0.35104451740913367,0.20676033258804938,0.34447619165020504,0.25775842865442383,1.2774223562528546,-0.12613094639194622,0.7692307692307693,0.092023114269271,3.9783153830599636,0.2011703824134392,0.33468035703128285,0.12889434961633972
x,high_low_divergence,14,90,long_only,11,2025-12-15,2026-06-26,133,133,9,2,1.0,6.090225563909774,-0.012159643552281274,-0.02291394072008135,-0.014546854944418208,-0.027382998988372487,0.376313055838386,0.11339033304471281,-0.2268217469505972,0.4444444444444444,0.028526410391796018,1.5039941073964478,-0.01811825013445334,-0.03405088085324426,0.12286660648368586
x,high_low_divergence,14,90,short_only,13,2025-11-05,2026-07-15,168,168,8,5,1.0,4.285714285714286,0.3133051443783563,0.5050414752249563,0.3097592136381564,0.49895016175094464,0.4640742695645927,1.1029233726177816,-0.22071697844881188,0.875,0.10097016499276446,5.437070792280022,0.3044564207247842,0.48985623277949486,0.1825516294721321
x,high_low_divergence,30,1,long_short,84,2025-10-07,2026-07-16,190,58,84,0,0.30526315789473685,0.4421052631578947,-0.04360519429482923,-0.05741868969346897,-0.09758344663710516,-0.1273186988641164,0.23652899238436173,-0.45804645810805306,-0.22541813886753337,0.40476190476190477,-0.004197553563338901,0.6602478035887811,-0.17298318749791386,-0.22268336008783818,0.1570301210257341
x,high_low_divergence,30,1,long_only,41,2025-12-15,2026-07-16,142,33,41,0,0.2323943661971831,0.2887323943661972,0.04950565077316793,0.08953352420866167,0.015456809783921166,0.027594425135287537,0.21541157089486385,0.23130054220873056,-0.10833354506484782,0.36585365853658536,-0.0029594458949762145,0.7496882212802967,-0.033616352188761356,-0.0588784448924452,0.17429307094276192
x,high_low_divergence,30,1,short_only,43,2025-10-07,2026-07-16,190,34,43,0,0.17894736842105263,0.22631578947368422,-0.1537626060634799,-0.1986324061322976,-0.18221169523612113,-0.23416671098584163,0.17739137252700268,-1.4129061224776667,-0.20871423090796404,0.4418604651162791,-0.005378074828521928,0.5818545092503266,-0.22315235122734245,-0.2845970712016128,0.1570301210257341
x,high_low_divergence,30,5,long_short,74,2025-10-07,2026-07-02,185,143,70,4,0.772972972972973,1.8918918918918919,-0.12374006901043089,-0.1646724997786081,-0.14891374518893652,-0.19719021771849077,0.38990618004781213,-0.36585602365310704,-0.3478489286530968,0.5714285714285714,0.00737925547326954,1.3265789751024195,-0.1853421357124928,-0.24363075776073662,0.14909848066492493
x,high_low_divergence,30,5,long_only,38,2025-12-15,2026-07-02,137,96,36,2,0.7007299270072993,1.313868613138686,0.13915852239410054,0.27081349833252966,0.11764766208217337,0.2270233702005584,0.4867134652969182,0.6625987291145378,-0.36543570909168754,0.5833333333333334,0.014059496867658632,1.6391105239486126,0.08612413245073447,0.1641186876147267,0.16406474569356044
x,high_low_divergence,30,5,short_only,36,2025-10-07,2026-07-01,184,100,34,2,0.5434782608695652,0.9239130434782609,-0.1311925423300372,-0.17519401241341614,-0.14865827478942073,-0.19781828416036884,0.39372775598790566,-0.36034685421310353,-0.283275381847941,0.5588235294117647,0.00030605870273991336,1.0131763785992254,-0.17421387669404964,-0.23061320190430412,0.1520396061228242
x,high_low_divergence,30,20,long_short,60,2025-10-07,2026-07-16,190,179,47,13,0.9421052631578948,4.942105263157894,-0.18433814750843935,-0.23680675718898903,-0.19204682972985165,-0.24635843862481854,0.3686583718542026,-0.580044697954274,-0.2794860297196329,0.46808510638297873,0.024343923098657662,1.5660016173293034,-0.20347674230909896,-0.2604663171535504,0.1570301210257341
x,high_low_divergence,30,20,long_only,29,2025-12-15,2026-07-16,142,142,23,6,1.0,3.232394366197183,0.22538858306145526,0.4343494306999989,0.21494678843735993,0.4127306194397642,0.4994181111687553,0.938775875387268,-0.24888874037338782,0.6521739130434783,0.05508588106513328,2.9222801661249806,0.19944463724041994,0.38089945293519234,0.17429307094276192
x,high_low_divergence,30,20,short_only,31,2025-10-07,2026-07-15,189,161,25,6,0.8518518518518519,2.6455026455026456,-0.258559250128222,-0.3289287985227727,-0.2649995884971641,-0.33668964630471476,0.48520524895886885,-0.6020792121017868,-0.36973705706889326,0.36,0.0007366674954092778,1.014455291325587,-0.27455913621800443,-0.34816748438834433,0.1663423205885768
x,high_low_divergence,30,60,long_short,49,2025-10-07,2026-06-29,182,182,29,20,1.0,9.56043956043956,0.26284375549231953,0.3814343304011436,0.2578344780574118,0.3738528646654171,0.3819823503338611,1.0247926251643869,-0.22987927662309304,0.5517241379310345,0.15890545918619492,3.4708611590152683,0.25035561835889064,0.3625553271660229,0.14364814565611828
x,high_low_divergence,30,60,long_only,21,2025-12-15,2026-06-29,134,134,14,7,1.0,6.268656716417911,1.0049697749924196,2.699500439724557,0.9988337641174916,2.6782371017188558,0.5834820342553767,2.5232146375035365,-0.175222411138775,0.7142857142857143,0.33672755385183645,9.193694981573309,0.9896619230897197,2.6465606280258878,0.1569071297453093
x,high_low_divergence,30,60,short_only,28,2025-10-07,2026-06-26,181,181,20,8,1.0,6.629834254143646,-0.1897707078376839,-0.2539670383872302,-0.19248199115251763,-0.25744049292707993,0.4609151402819959,-0.4124433066638346,-0.3907187515639382,0.5,0.009497631631726627,1.1265958247924632,-0.19653312163675307,-0.26262191860630923,0.11875267547656843
