source_scope,indicator,window_days,outcome_horizon,direction,n_events,raw_hit_rate,excess_hit_rate,excess_hit_ci_low,excess_hit_ci_high,avg_directional_return_pct,median_directional_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,avg_directional_excess_pct,median_directional_excess_pct,excess_payoff_ratio,excess_profit_factor,avg_max_favorable_excess,avg_max_adverse_excess,updated_at
all,author_net,30,20D,all,474,0.459915611814346,0.4376321353065539,0.3936044828388835,0.4826646650957015,-0.010901265605210974,-0.009458933969319905,0.12395589931197097,-0.12574057010499873,0.9858067225913046,0.8394760372066579,-0.01994532298923172,-0.012992889937759156,0.9156911245931214,0.7125867022209629,0.102847448428125,-0.10319479725813382,2026-07-19T14:40:22+00:00
all,author_net,30,20D,bear,53,0.3584905660377358,0.41509433962264153,0.29260908779813966,0.549055778186556,-0.026070215949008144,-0.015215792748458634,0.10301433967680895,-0.09820570291637652,1.0489649441695565,0.5861862923300463,-0.009156378506801932,-0.01758949962943157,1.159889010646748,0.8231470398138214,0.06629723454711732,-0.08898008103785492,2026-07-19T14:40:22+00:00
all,author_net,30,20D,bull,421,0.47268408551068886,0.44047619047619047,0.39375008115652504,0.48828127995873466,-0.008991635276894465,-0.005775275970465565,0.12595534470427286,-0.12995762183658952,0.969203213511023,0.8687902679670884,-0.02130678503106214,-0.012887012534476772,0.8923661722766983,0.7025010292391031,0.1074487817670642,-0.10498429834999791,2026-07-19T14:40:22+00:00
all,author_net,30,5D,all,516,0.5096899224806202,0.4893203883495146,0.44638619481442365,0.5324127237897245,0.0059600938838431485,0.000867943704776053,0.07616946893672649,-0.0670243552818024,1.1364446344388346,1.181363394693334,0.0023625514401320754,-0.00161586088782939,1.1198282246604112,1.0729913027164395,0.0448562100846564,-0.0401931624515946,2026-07-19T14:40:22+00:00
all,author_net,30,5D,bear,60,0.4666666666666667,0.5166666666666667,0.39307810032592494,0.6382495046026722,-0.011121506289602217,-0.007084391401586898,0.048879718294114784,-0.0636225778003546,0.7682762941089499,0.6722417573453312,-0.006964201258301356,0.003053948582364352,0.7103371145448556,0.7593258810651905,0.027501373402755325,-0.03451267003806103,2026-07-19T14:40:22+00:00
all,author_net,30,5D,bull,456,0.5153508771929824,0.4857142857142857,0.44010286362594797,0.5315649101767673,0.008207672854033328,0.001461270962645922,0.07942101369414407,-0.0675169203469894,1.1763127418427266,1.2508302910997318,0.00359245289487055,-0.002532619564505678,1.1747213573320612,1.1094590597025022,0.047139741227011804,-0.04094059566390165,2026-07-19T14:40:22+00:00
all,author_net,30,60D,all,313,0.4952076677316294,0.41533546325878595,0.3620922240099494,0.47063168719387577,0.05125582369563727,-0.0010032412409324287,0.2904766886535501,-0.1834228729402899,1.5836448529955678,1.5535756469260318,0.018732288948757544,-0.03360276932217243,1.6631458453782508,1.181469726224987,0.21446885808245542,-0.16942495342809794,2026-07-19T14:40:22+00:00
all,author_net,30,60D,bear,40,0.5,0.55,0.39829091798932054,0.6929469218909508,-0.05221327161430537,-0.008855574888669615,0.15404089096059667,-0.2584674341892074,0.5959779476428478,0.5959779476428478,-0.005606837554024699,0.03521997460986498,0.771378377319382,0.9427957945014668,0.13246157605496883,-0.18039275487926926,2026-07-19T14:40:22+00:00
all,author_net,30,60D,bull,273,0.4945054945054945,0.3956043956043956,0.3394346137063344,0.4546713693974536,0.06641613070075708,-0.0010032412409324287,0.3106893994228765,-0.17254684957088154,1.8006089371990912,1.7614652646512852,0.022298461330117578,-0.035936548535764445,1.8553808362885311,1.2144310928434023,0.22648457706084174,-0.16781794955246845,2026-07-19T14:40:22+00:00
all,author_net,30,90D,all,236,0.5338983050847458,0.4830508474576271,0.42007963099581297,0.5465650015071072,0.07368076974669097,0.023213016595393876,0.35275276844959885,-0.2459835196766399,1.434050414894923,1.642639566152366,0.04184757179570225,-0.008777235126141925,1.4230659325239619,1.3297501336699316,0.28000997954443757,-0.21173462516266447,2026-07-19T14:40:22+00:00
all,author_net,30,90D,bear,30,0.7666666666666667,0.8,0.6269430358685175,0.9049489282271013,-0.047119465885131634,0.06646496829238335,0.12570827247107336,-0.6149820347698052,0.20440966624029497,0.6716317605038264,-0.002241476023710983,0.12511348165746672,0.2457177640836366,0.9828710563345463,0.17869390876513805,-0.24398863106742333,2026-07-19T14:40:22+00:00
all,author_net,30,90D,bull,206,0.5,0.4368932038834951,0.37092879744459456,0.5051681371358281,0.09127303707171369,-0.0008512052088449629,0.4034520248331531,-0.22090595068972574,1.8263519999052589,1.8263519999052589,0.04826830691503427,-0.02937070950380427,1.7813436454883698,1.3820769663271835,0.29476474713365597,-0.20703743983672868,2026-07-19T14:40:22+00:00
all,author_net,90,1D,all,514,0.5291828793774319,0.5272373540856031,0.48403424368378645,0.5700363594381918,0.0032037280004020416,0.0013940384542813766,0.025986874005514922,-0.02287642842739835,1.1359672725131906,1.3037261524202017,0.002817953981203911,0.0010859283998222446,1.1389596383347815,1.2754465371434949,0.002817953981203911,0.002817953981203911,2026-07-19T14:40:22+00:00
all,author_net,90,1D,bear,61,0.4918032786885246,0.5081967213114754,0.3860261849109117,0.6293960467628898,0.00043439732080719667,0.0,0.021082132915118217,-0.02019885836281025,1.0437289344002845,1.0437289344002845,0.001975468362459395,0.0013320964959364634,1.1460252098799766,1.2250614312510095,0.001975468362459395,0.001975468362459395,2026-07-19T14:40:22+00:00
all,author_net,90,1D,bull,453,0.5342163355408388,0.5298013245033113,0.48378198149198137,0.5753194846264807,0.00357664007866978,0.0016983695652172948,0.02659489976052278,-0.023264482059947356,1.143154603313054,1.336441613535068,0.0029314012720282273,0.0010454974987581522,1.1370280898994551,1.2811584111543153,0.0029314012720282273,0.0029314012720282273,2026-07-19T14:40:22+00:00
all,author_net,90,20D,all,464,0.47413793103448276,0.44396551724137934,0.39940132527791317,0.48944991049952646,-0.0010711055286611267,-0.004930088756129214,0.13919107060881317,-0.12753700204605598,1.0913779403294166,0.9840292904609494,-0.011658435063072941,-0.014710752296096197,1.0433497080712228,0.8330621700103563,0.1086578839863387,-0.10190420056296529,2026-07-19T14:40:22+00:00
