indicator,config_id,param_a_name,param_a,param_b_name,param_b,param_c_name,param_c,window_days,horizon_days,split_day,split,raw_events,n_events,n_tickers,n_months,max_ticker_share,excess_hit_rate,excess_hit_ci_low,excess_hit_ci_high,avg_directional_excess_pct,median_directional_excess_pct,excess_payoff_ratio,excess_profit_factor,positive_month_rate,avg_monthly_excess_pct,monthly_lcb_score
weighted_net,min_same_authors=3;min_consensus=0.5;min_strength=0,min_same_authors,3,min_consensus,0.5,min_strength,0.0,7,20,2026-03-12,test,100,56,37,4,0.05357142857142857,0.5178571428571429,0.39010383924176983,0.6433178058754173,0.07023309847434285,0.007007284956826676,2.285477319569405,2.4547719358338056,0.5,0.04898732794752513,-0.019039149838221865
weighted_net,min_same_authors=3;min_consensus=0.5;min_strength=1.5,min_same_authors,3,min_consensus,0.5,min_strength,1.5,7,20,2026-03-12,all,177,101,44,11,0.07920792079207921,0.5346534653465347,0.43789670725262647,0.6288707726998589,0.040246921461843256,0.005723646547819872,1.6098818071305177,1.8496514379797437,0.6363636363636364,0.02489054708318554,-0.006093296260346423
weighted_net,min_same_authors=3;min_consensus=0.5;min_strength=1.5,min_same_authors,3,min_consensus,0.5,min_strength,1.5,7,20,2026-03-12,train,67,40,24,7,0.125,0.525,0.3749736210669248,0.670645298873211,-0.005311047987517081,0.0016379441040201836,0.8099864207141015,0.8952481492103227,0.7142857142857143,0.011909630048760902,-0.023041453769394496
weighted_net,min_same_authors=3;min_consensus=0.5;min_strength=1.5,min_same_authors,3,min_consensus,0.5,min_strength,1.5,7,20,2026-03-12,test,101,55,37,4,0.05454545454545454,0.5272727272727272,0.3979154435522611,0.6530690163868067,0.07372859013543968,0.013266776650793899,2.276146735008681,2.5387790505866055,0.5,0.05044944152477292,-0.01778881914299303
weighted_net,min_same_authors=3;min_consensus=0.5;min_strength=3,min_same_authors,3,min_consensus,0.5,min_strength,3.0,7,20,2026-03-12,all,174,100,44,11,0.08,0.53,0.4328885697009936,0.6248918204065872,0.04328494056172578,0.0037209635906033656,1.753344668132627,1.977175902362324,0.6363636363636364,0.033002183949306846,0.004960675414408474
weighted_net,min_same_authors=3;min_consensus=0.5;min_strength=3,min_same_authors,3,min_consensus,0.5,min_strength,3.0,7,20,2026-03-12,train,59,38,22,7,0.13157894736842105,0.5263157894736842,0.3725897138449667,0.6752097667747392,0.009530772961150008,0.0016379441040201836,1.1248083925775414,1.249787102863935,0.5714285714285714,0.02766266455818675,-0.0006778420258074791
weighted_net,min_same_authors=3;min_consensus=0.5;min_strength=3,min_same_authors,3,min_consensus,0.5,min_strength,3.0,7,20,2026-03-12,test,104,56,37,4,0.05357142857142857,0.5178571428571429,0.39010383924176983,0.6433178058754173,0.06745672966978038,0.007007284956826676,2.1759292386353746,2.337109182237995,0.5,0.04627371323410584,-0.023185004188956707
weighted_net,min_same_authors=3;min_consensus=0.5;min_strength=5,min_same_authors,3,min_consensus,0.5,min_strength,5.0,7,20,2026-03-12,all,134,84,39,10,0.08333333333333333,0.5476190476190477,0.44143037013820663,0.6496427985842067,0.03847411202827918,0.007081001542252108,1.5929485284809612,1.9283061134243216,0.6,0.042558984535231985,0.015323956646676094
weighted_net,min_same_authors=3;min_consensus=0.5;min_strength=5,min_same_authors,3,min_consensus,0.5,min_strength,5.0,7,20,2026-03-12,train,34,27,16,6,0.14814814814814814,0.5185185185185185,0.3398561575495229,0.6925677302378153,0.009584311402165976,0.006275177408926247,1.138367274603862,1.2259339880349283,0.6666666666666666,0.0354869034139806,0.0007939912957037956
weighted_net,min_same_authors=3;min_consensus=0.5;min_strength=5,min_same_authors,3,min_consensus,0.5,min_strength,5.0,7,20,2026-03-12,test,90,50,35,4,0.06,0.54,0.40398871399157477,0.6703034780777566,0.05510606745496309,0.004630732022555817,1.8783581890192758,2.205029178413932,0.5,0.04744847709115072,-0.008572675090527247
weighted_net,min_same_authors=3;min_consensus=0.67;min_strength=0,min_same_authors,3,min_consensus,0.67,min_strength,0.0,7,20,2026-03-12,all,176,102,44,11,0.08823529411764706,0.5098039215686274,0.4142102142804601,0.6046859727362758,0.03707549422440955,0.0011527004187564804,1.6925928340614877,1.7602965474239474,0.6363636363636364,0.02229998976870314,-0.009570734763924008
weighted_net,min_same_authors=3;min_consensus=0.67;min_strength=0,min_same_authors,3,min_consensus,0.67,min_strength,0.0,7,20,2026-03-12,train,67,40,24,7,0.125,0.5,0.35199526933465386,0.6480047306653461,-0.007402290814572518,0.000772364443742124,0.8599251585978213,0.8599251585978213,0.7142857142857143,0.009089608332884701,-0.028475177166357456
weighted_net,min_same_authors=3;min_consensus=0.67;min_strength=0,min_same_authors,3,min_consensus,0.67,min_strength,0.0,7,20,2026-03-12,test,99,55,37,4,0.05454545454545454,0.509090909090909,0.380762598469722,0.6362322215099672,0.07029340464600622,0.000747793262859453,2.3305883740690856,2.4169064619975704,0.5,0.053412827909102935,-0.015944374174596855
weighted_net,min_same_authors=3;min_consensus=0.67;min_strength=1.5,min_same_authors,3,min_consensus,0.67,min_strength,1.5,7,20,2026-03-12,all,172,100,44,11,0.08,0.53,0.4328885697009936,0.6248918204065872,0.038864095983535026,0.0037209635906033656,1.5859161193835822,1.788373496326167,0.6363636363636364,0.023811748352599894,-0.007881617798892473
weighted_net,min_same_authors=3;min_consensus=0.67;min_strength=1.5,min_same_authors,3,min_consensus,0.67,min_strength,1.5,7,20,2026-03-12,train,66,40,24,7,0.125,0.525,0.3749736210669248,0.670645298873211,-0.005311047987517081,0.0016379441040201836,0.8099864207141015,0.8952481492103227,0.7142857142857143,0.011909630048760902,-0.023041453769394496
weighted_net,min_same_authors=3;min_consensus=0.67;min_strength=1.5,min_same_authors,3,min_consensus,0.67,min_strength,1.5,7,20,2026-03-12,test,97,54,37,4,0.05555555555555555,0.5185185185185185,0.3885170019812708,0.6460602725338812,0.07178783311400956,0.007007284956826676,2.223098652840269,2.3941062415202894,0.5,0.04992260054171156,-0.02311389511332597
weighted_net,min_same_authors=3;min_consensus=0.67;min_strength=3,min_same_authors,3,min_consensus,0.67,min_strength,3.0,7,20,2026-03-12,all,169,99,44,11,0.08080808080808081,0.5252525252525253,0.42779308237779784,0.6208254422652413,0.04277220354857965,0.0017182806333868594,1.760402519023095,1.9476793827489562,0.7272727272727273,0.03355852154101158,0.005566547062441869
weighted_net,min_same_authors=3;min_consensus=0.67;min_strength=3,min_same_authors,3,min_consensus,0.67,min_strength,3.0,7,20,2026-03-12,train,59,38,22,7,0.13157894736842105,0.5263157894736842,0.3725897138449667,0.6752097667747392,0.009530772961150008,0.0016379441040201836,1.1248083925775414,1.249787102863935,0.5714285714285714,0.02766266455818675,-0.0006778420258074791
weighted_net,min_same_authors=3;min_consensus=0.67;min_strength=3,min_same_authors,3,min_consensus,0.67,min_strength,3.0,7,20,2026-03-12,test,99,55,37,4,0.05454545454545454,0.509090909090909,0.380762598469722,0.6362322215099672,0.06697329012080923,0.000747793262859453,2.2045809675630466,2.2862321145098257,0.75,0.05020137484496564,-0.02054799729868626
weighted_net,min_same_authors=3;min_consensus=0.67;min_strength=5,min_same_authors,3,min_consensus,0.67,min_strength,5.0,7,20,2026-03-12,all,130,84,39,10,0.08333333333333333,0.5476190476190477,0.44143037013820663,0.6496427985842067,0.03847411202827918,0.007081001542252108,1.5929485284809612,1.9283061134243216,0.6,0.042558984535231985,0.015323956646676094
weighted_net,min_same_authors=3;min_consensus=0.67;min_strength=5,min_same_authors,3,min_consensus,0.67,min_strength,5.0,7,20,2026-03-12,train,34,27,16,6,0.14814814814814814,0.5185185185185185,0.3398561575495229,0.6925677302378153,0.009584311402165976,0.006275177408926247,1.138367274603862,1.2259339880349283,0.6666666666666666,0.0354869034139806,0.0007939912957037956
weighted_net,min_same_authors=3;min_consensus=0.67;min_strength=5,min_same_authors,3,min_consensus,0.67,min_strength,5.0,7,20,2026-03-12,test,86,50,35,4,0.06,0.54,0.40398871399157477,0.6703034780777566,0.05510606745496309,0.004630732022555817,1.8783581890192758,2.205029178413932,0.5,0.04744847709115072,-0.008572675090527247
weighted_net,min_same_authors=3;min_consensus=0.75;min_strength=0,min_same_authors,3,min_consensus,0.75,min_strength,0.0,7,20,2026-03-12,all,174,102,44,11,0.08823529411764706,0.5,0.4047444724091258,0.5952555275908742,0.03656166004230162,0.00036745728784509657,1.7426526575651815,1.7426526575651813,0.6363636363636364,0.02314990544696387,-0.009142649386076212
weighted_net,min_same_authors=3;min_consensus=0.75;min_strength=0,min_same_authors,3,min_consensus,0.75,min_strength,0.0,7,20,2026-03-12,train,67,40,24,7,0.125,0.5,0.35199526933465386,0.6480047306653461,-0.007402290814572518,0.000772364443742124,0.8599251585978213,0.8599251585978213,0.7142857142857143,0.009089608332884701,-0.028475177166357456
