source_scope,segment_type,segment_key,window_days,rank_band,outcome_horizon,direction,n_events,raw_hit_rate,excess_hit_rate,excess_hit_ci_low,excess_hit_ci_high,avg_directional_return_pct,median_directional_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,avg_directional_excess_pct,median_directional_excess_pct,excess_payoff_ratio,excess_profit_factor,avg_max_favorable_excess,avg_max_adverse_excess,updated_at
x,horizon,20D,14,top25,180D,all,18,0.6111111111111112,0.5,0.29031021505169974,0.7096897849483003,0.02647368270580362,0.10176285678409669,0.28363603818650907,-0.37763859019244783,0.7510780030239117,1.1802654333232898,-0.08209499302985747,-0.01569307539399556,0.5690709539328482,0.5690709539328482,0.17087251138585421,-0.2449349905786836,2026-07-19T16:54:32+00:00
x,horizon,20D,14,top25,180D,bear,1,0.0,0.0,0.0,0.7934506856227626,-0.20444880601897286,-0.20444880601897286,,-0.20444880601897286,,,-0.09339886032394373,-0.09339886032394373,,,0.03246875904952051,-0.10034568623769058,2026-07-19T16:54:32+00:00
x,horizon,20D,14,top25,180D,bull,17,0.6470588235294118,0.5294117647058824,0.30963235060004424,0.7383489355759056,0.04005735851314341,0.14617595935285443,0.28363603818650907,-0.40650355422136025,0.697745530736629,1.2792001396838197,-0.0814300596596171,0.00617595935285431,0.520004165477248,0.585004686161904,0.17901390858210917,-0.25344024377521257,2026-07-19T16:54:32+00:00
x,horizon,20D,14,top25,1D,all,424,0.4447058823529412,0.46226415094339623,0.415358886115476,0.509847053280381,-0.004241007084157395,-0.003316525093911893,0.027743187737859602,-0.02985546819162016,0.9292497963788947,0.7441873369305555,-0.0041346004423318955,-0.0017666065611746107,0.853328460979518,0.7335630629473049,-0.0041346004423318955,-0.0041346004423318955,2026-07-19T16:54:32+00:00
x,horizon,20D,14,top25,1D,bear,22,0.2727272727272727,0.36363636363636365,0.19733204670366125,0.5704829190986899,-0.014361840999100605,-0.007711494338444536,0.025110948083532442,-0.029164136905087998,0.8610214718595552,0.32288305194733324,-0.014735584362935166,-0.009819423922687143,0.43178647960723726,0.2467351312041356,-0.014735584362935166,-0.014735584362935166,2026-07-19T16:54:32+00:00
x,horizon,20D,14,top25,1D,bull,402,0.45409429280397023,0.46766169154228854,0.41942348324253603,0.5165120910195131,-0.0036885049845823323,-0.0029361621519227166,0.02782949067734574,-0.02990574683064068,0.9305733387949482,0.7740678227248887,-0.0035544470934431595,-0.0013033064911209258,0.873796788764367,0.7676345620920607,-0.0035544470934431595,-0.0035544470934431595,2026-07-19T16:54:32+00:00
x,horizon,20D,14,top25,20D,all,331,0.4819277108433735,0.4954682779456193,0.4419676324851027,0.5490729035029857,0.01513642762283782,-0.004023506350425865,0.17098783929269726,-0.1298416297444733,1.3168953565139252,1.2250189362920236,0.0100921740479153,-0.001956657939990558,1.1757881867994966,1.1546662433240564,0.13433991543084634,-0.10181412159266745,2026-07-19T16:54:32+00:00
x,horizon,20D,14,top25,20D,bear,15,0.3333333333333333,0.4666666666666667,0.24809535365737387,0.698830199745016,0.04068000698222961,-0.01449492677562847,0.22534397614646756,-0.051651977599889376,4.362736658256241,2.1813683291281203,0.06193006565993605,-0.0031494189221391578,4.379967365536656,3.832471444844574,0.09797909574969799,-0.05758120531600845,2026-07-19T16:54:32+00:00
x,horizon,20D,14,top25,20D,bull,316,0.4889589905362776,0.49683544303797467,0.4420783006896115,0.5516686012680824,0.013927740902361868,-0.0024656828469437064,0.1692344155232208,-0.13466815148179329,1.2566773484382516,1.2023764753575865,0.0076315146359522915,-0.0011071142605204587,1.1275603968272159,1.1133772471815904,0.13606045894888175,-0.10390716179503302,2026-07-19T16:54:32+00:00
x,horizon,20D,14,top25,5D,all,361,0.521978021978022,0.48753462603878117,0.4363759087003902,0.5389558421672568,0.00828815247045336,0.002703107795302362,0.07671082926758044,-0.06681023156991481,1.1481898425588446,1.261017746162893,0.00765748427469859,-0.002211052751023068,1.32803183507522,1.2634248809364255,0.04877536734339607,-0.04151041002145548,2026-07-19T16:54:32+00:00
x,horizon,20D,14,top25,5D,bear,19,0.5238095238095238,0.47368421052631576,0.2732980516117956,0.6829219075488682,0.01926665148506928,0.0032007315957932603,0.09140280739155594,-0.06008312001206604,1.5212726531711438,1.673399918488258,0.03566390045428929,-0.00019585185452553056,3.7347767698197414,3.3612990928377675,0.05191079767025758,-0.04163681424843947,2026-07-19T16:54:32+00:00
x,horizon,20D,14,top25,5D,bull,342,0.521865889212828,0.48830409356725146,0.43575203287085984,0.541115980503593,0.007615999469558509,0.002491590880777439,0.07580797027672162,-0.06722293780045767,1.1277098674524977,1.2384053145643992,0.0061015722647213295,-0.002274122227045705,1.262141238740578,1.2044433535410086,0.04858284091981685,-0.04150264835839506,2026-07-19T16:54:32+00:00
x,horizon,20D,14,top25,60D,all,220,0.4909090909090909,0.4318181818181818,0.3680886055734475,0.49788796481679826,0.11390850787678979,-0.005573872361438026,0.37559505558109946,-0.13843209169522314,2.7132079778728078,2.6163076929487787,0.07780150979292935,-0.021639677375753563,2.517421359350375,1.9132402331062848,0.27130034248545287,-0.15254518795258815,2026-07-19T16:54:32+00:00
x,horizon,20D,14,top25,60D,bear,13,0.15384615384615385,0.38461538461538464,0.17709707797762575,0.6447710848733431,-0.0908564568653453,-0.0814232589587558,0.1228621586601657,-0.12971438696089274,0.9471744926582978,0.1722135441196905,-0.016828767241133698,-0.0487611215193926,1.1494542843270983,0.7184089277044365,0.06332711513711628,-0.1100375389669347,2026-07-19T16:54:32+00:00
x,horizon,20D,14,top25,60D,bull,207,0.5120772946859904,0.43478260869565216,0.3690467702494984,0.5028949239930859,0.12676814334368716,0.005585416275136312,0.3803636008060228,-0.13938154468609082,2.7289380503183653,2.8640339934034325,0.08374447405110723,-0.0207290373856579,2.55438417131417,1.9649109010109,0.28436146304356097,-0.1552147504492717,2026-07-19T16:54:32+00:00
x,horizon,20D,14,top25,90D,all,167,0.5329341317365269,0.47305389221556887,0.3987904350804651,0.548529143772781,0.18613505031254984,0.021192766071996827,0.5069675847147279,-0.17994309791557636,2.8173772186170827,3.214699646883594,0.14190810240482873,-0.01839282436615619,2.699676013658515,2.423572784988895,0.4014003543724851,-0.18260269170549007,2026-07-19T16:54:32+00:00
x,horizon,20D,14,top25,90D,bear,7,0.7142857142857143,0.7142857142857143,0.35893445183261935,0.9177810759959433,0.031923118903982584,0.07112633487809772,0.10385514322420479,-0.14790694189657294,0.7021654419494907,1.755413604873727,0.043695452739379484,0.03134465386870977,1.0483780807551277,2.620945201887819,0.11522176043043666,-0.14721565505590925,2026-07-19T16:54:32+00:00
x,horizon,20D,14,top25,90D,bull,160,0.525,0.4625,0.38702904809919947,0.5397294165386636,0.19288182231167467,0.020156628280664668,0.5309623728986876,-0.18078615465291856,2.936963695688164,3.246117768918497,0.14620490582769213,-0.021126302599942193,2.813954768109291,2.421309916745204,0.4139206678574497,-0.18415087455890922,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top10,180D,all,7,0.5714285714285714,0.42857142857142855,0.15821985525146975,0.7495416354723428,-0.08109491308089993,0.057349754215338944,0.17180009412792807,-0.41828825602600395,0.4107217729709526,0.5476290306279368,-0.12068509830829709,-0.03756211014084543,0.6351763027925487,0.47638222709441147,0.16300946638461714,-0.29261017425505403,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top10,180D,bear,2,1.0,1.0,0.34238022750665303,1.0,0.17864151704401687,0.17864151704401687,0.17864151704401687,,,,0.3070468443190707,0.3070468443190707,,,0.37309728561388433,-0.12306316454742239,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top10,180D,bull,5,0.4,0.2,0.03622410863243014,0.6244653702374747,-0.18498948513086666,-0.12270193267602159,0.16495867121183927,-0.41828825602600395,0.3943660115611379,0.26291067437409193,-0.2917778753592442,-0.24077651864051586,0.3830288572651101,0.09575721431627753,0.07897433869291029,-0.3604289781381067,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top10,1D,all,202,0.4236453201970443,0.4158415841584158,0.35006349054373226,0.48476084370461286,-0.005756448033956323,-0.004156896184182357,0.025975370395055153,-0.02908069063989638,0.8932171081046825,0.6565527461282281,-0.005033192830289865,-0.0036534012419157658,0.9421151773179545,0.6706582618195608,-0.005033192830289865,-0.005033192830289865,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top10,1D,bear,18,0.3333333333333333,0.3333333333333333,0.1627877475083369,0.5625053270405489,-0.00943006494193744,-0.004430753967466949,0.01938725853411022,-0.02383872667996127,0.8132673692847473,0.40663368464237365,-0.008343194940553923,-0.006330137920640244,0.7395634246747568,0.3697817123373784,-0.008343194940553923,-0.008343194940553923,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top10,1D,bull,184,0.43243243243243246,0.42391304347826086,0.35478198575986486,0.49615613953052873,-0.005399015037504107,-0.004156896184182357,0.02646947878462602,-0.029679772235317536,0.8918356439787157,0.6794938239837833,-0.004709388276024902,-0.0035982538450615165,0.9456095333789796,0.6958258830524566,-0.004709388276024902,-0.004709388276024902,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top10,20D,all,163,0.44171779141104295,0.4662576687116564,0.39133423915437776,0.5427349060224107,0.013772242476590138,-0.006870385561935977,0.18445887532054617,-0.12127652197137505,1.5209776164597142,1.2034108613747188,0.011829616610695986,-0.007065578107517956,1.3542888606221402,1.1830569357158924,0.12951330528417695,-0.10083229531704442,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top10,20D,bear,15,0.5333333333333333,0.5333333333333333,0.30116980025498397,0.7519046463426261,-0.014322674022760122,0.009500149518091638,0.060961940978532816,-0.10036223402423776,0.6074191310230334,0.6941932925977524,0.004879318868161672,0.02701006140248685,1.011733390676774,1.1562667322020275,0.07109265118102487,-0.08309563580217115,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top10,20D,bull,148,0.43243243243243246,0.4594594594594595,0.3812117901523918,0.5397584106531041,0.016619700229902664,-0.008252391653448987,0.1998959921132978,-0.12301937930030317,1.6249146536931454,1.2380302123376346,0.012534038679196084,-0.007362011558559922,1.393298324030022,1.1843035754255187,0.13543431752436128,-0.10262992972733564,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top10,5D,all,176,0.47191011235955055,0.4659090909090909,0.3937279643060311,0.5395465983076749,-0.00040280138997432133,-0.006716639425541349,0.07197249120745886,-0.06507859477491461,1.1059318575698809,0.9882795322964892,0.0007431643428226744,-0.00516532161496619,1.1745700807725825,1.0246249640782104,0.03864883546315633,-0.04187404518945422,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top10,5D,bear,16,0.35294117647058826,0.375,0.18481232558863633,0.6135895945449727,-0.02246518271645615,-0.010370370370370363,0.04586092937902081,-0.059733971132170854,0.7677528968825169,0.41877430739046373,-0.01149200733040466,-0.006180404414046881,0.9287067555349472,0.5572240533209682,0.021369111997798614,-0.04421792373467777,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top10,5D,bull,160,0.484472049689441,0.475,0.3991189168067862,0.5520533929517891,0.001926766824623139,-0.0037306958181503314,0.07398107288656948,-0.065786918390218,1.1245559861574226,1.056811649641915,0.0019666815101454078,-0.00516532161496619,1.176294965791179,1.0642668738110668,0.04048480608135059,-0.041625008094024224,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top10,60D,all,116,0.45689655172413796,0.43103448275862066,0.34455435748938035,0.5219359192691905,0.11887839862860472,-0.005955690699685712,0.42894857068509246,-0.14197428579986912,3.021311699287223,2.5417384136860766,0.09575595987862323,-0.022098381023820002,2.874272796762577,2.1774793914868007,0.27875946672408086,-0.15235222874925236,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top10,60D,bear,14,0.2857142857142857,0.5714285714285714,0.3259064457965074,0.7861920109552588,-0.09553710088560034,-0.03543753688920204,0.17826455959021503,-0.2050577650759265,0.8693382546338064,0.3477353018535226,-0.028075694730124088,0.0270459557366034,0.5414078699440243,0.7218771599253657,0.12021732277494526,-0.18894151540722973,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top10,60D,bull,102,0.4803921568627451,0.4117647058823529,0.32115190435089147,0.5087824124984842,0.14830797699329953,-0.00285320081539453,0.4494125715907968,-0.13007174254023565,3.4551130231208984,3.1943497760929063,0.11275246149158855,-0.02554874503079152,3.4771071911210862,2.43397503378476,0.300520153148472,-0.14733016979619667,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top10,90D,all,93,0.5591397849462365,0.4946236559139785,0.39525893983600857,0.5944149042780961,0.16837392488903813,0.03188004032258074,0.44987011094372487,-0.18864562815593036,2.384736478344847,3.0245438261934643,0.13123981316469155,-0.010286581227434088,2.4563219667562106,2.40405979725076,0.3415752963169966,-0.1906223469511935,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top10,90D,bear,9,0.6666666666666666,0.7777777777777778,0.45258896910698887,0.9367748928821533,0.0403065533285816,0.09238412819192976,0.1850604812952716,-0.24920130260479842,0.7426144219990455,1.485228843998091,0.06784817984388432,0.0995538056303591,0.5782197047501442,2.0237689666255045,0.20788375370378473,-0.2767762540157077,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top10,90D,bull,84,0.5476190476190477,0.4642857142857143,0.3615422828345619,0.5701528406236281,0.18209542898480133,0.029042443212101587,0.48441049741961,-0.18386491701523028,2.634599929574843,3.1892525463274417,0.13803177387763518,-0.015692840261464835,2.806241010347373,2.432075542301057,0.3558993901684122,-0.1813915711942813,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top25,180D,all,19,0.5,0.5263157894736842,0.3170780924511316,0.7267019483882042,-0.04089770318789212,0.017434796839303268,0.3222133665506682,-0.40400877292645243,0.797540519273143,0.797540519273143,-0.09981291208242164,0.00617595935285431,0.4883299148154522,0.5425887942393913,0.18727308614091562,-0.3077300256542081,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top25,180D,bear,2,0.5,0.5,0.09453120573423074,0.9054687942657693,0.030446051535968077,0.030446051535968077,0.265340909090909,-0.20444880601897286,1.297835454545454,1.297835454545454,0.15262805376705163,0.15262805376705163,4.268306556154495,4.268306556154495,0.27017350702670734,-0.11884125446806026,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top25,180D,bull,17,0.5,0.5294117647058824,0.30963235060004424,0.7383489355759056,-0.04882478704609881,0.017434796839303268,0.3285325284906414,-0.426182102582839,0.7708735925314532,0.7708735925314532,-0.1295118492411832,0.00617595935285431,0.4059772041625201,0.4567243546828351,0.17806192826471656,-0.32871766689711346,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top25,1D,all,405,0.4605911330049261,0.4765432098765432,0.42835008581313466,0.525177132158336,-0.006075772325085251,-0.00199757204949097,0.02361757802419587,-0.03143036828543032,0.7514254306445369,0.6416281074453352,-0.005800652688628732,-0.0008743103358496152,0.7033523850682135,0.6403160864064397,-0.005800652688628732,-0.005800652688628732,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top25,1D,bear,32,0.4375,0.46875,0.30869387108068835,0.6355048288102536,-0.0060804658723659435,-0.0025656856390594562,0.022090983462821283,-0.02799159313306712,0.789200648844981,0.6138227268794296,-0.004043607414330436,-0.0013525603035389189,0.7631268120620684,0.6733471871135898,-0.004043607414330436,-0.004043607414330436,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top25,1D,bull,373,0.4625668449197861,0.4772117962466488,0.42701376243941813,0.5278744283313092,-0.0060753707381521445,-0.00197088915009902,0.02374111746846896,-0.03173831829907479,0.7480269510423634,0.6438241916931784,-0.00595139115720124,-0.0008743103358496152,0.6991335553787755,0.6381834505508822,-0.00595139115720124,-0.00595139115720124,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top25,20D,all,323,0.47530864197530864,0.44891640866873067,0.3955908440117758,0.5034427727176616,0.008718005455182963,-0.010277216949767298,0.17460528964049538,-0.14155635786562945,1.2334683674627827,1.1173772269956972,0.0008066028855996154,-0.009389208941170457,1.2409177919721344,1.010859999078424,0.12747861988219947,-0.11334192946924146,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top25,20D,bear,28,0.2857142857142857,0.35714285714285715,0.2070582950773768,0.5416969348557219,-0.0352679573648864,-0.033160804246959885,0.13633403594776644,-0.10390875468994754,1.3120553350347854,0.5248221340139142,-0.013015196603150805,-0.012404179222990641,1.3867251475459534,0.7704028597477519,0.07362964396677658,-0.1094536167177973,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top25,20D,bull,295,0.49324324324324326,0.4576271186440678,0.40168425377843114,0.5146593482818169,0.012878839776000335,-0.004240129143532667,0.17670234463735723,-0.14657603828905372,1.2055336376938586,1.1733860740220226,0.0021185024980911807,-0.008330889182187051,1.2182474991019918,1.0278963273673056,0.132572441928253,-0.11370974283762131,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top25,5D,all,351,0.5113636363636364,0.48148148148148145,0.4296936055696226,0.5336703146351777,0.003635987413401544,0.0017677253368968415,0.07714873681250871,-0.07372459097505395,1.0464450977912294,1.101521155569715,0.0008541764673693648,-0.0021136179729782656,1.1039395929044145,1.0250867648398134,0.04252940841438394,-0.0468479473794532,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top25,5D,bear,30,0.43333333333333335,0.4,0.24590628116801852,0.5767963974667752,0.0030467123017044314,-0.014941842870204725,0.0900210092014866,-0.06346304415107018,1.4184792174040168,1.0847194015442483,0.0070676117777323,-0.010218871073459201,1.8667978783416563,1.2445319188944375,0.04105817259816367,-0.038815041889672504,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top25,5D,bull,321,0.5186335403726708,0.48909657320872274,0.43486540603577584,0.5435856204267551,0.003690888821323636,0.002090668388959438,0.07614670363252839,-0.07485735913094825,1.0172240180063616,1.1030935779679378,0.0002734815785503988,-0.00148768448658676,1.052859264802153,1.0079201498410857,0.04266690708879705,-0.04759868621027382,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top25,60D,all,225,0.4711111111111111,0.4222222222222222,0.35952163905410406,0.48753404665788136,0.05450040098899125,-0.007834549878345531,0.3116239881359347,-0.17453405478895836,1.7854623758826988,1.5904118642316476,0.025301949868868287,-0.012212083148590347,1.7077188335073679,1.2479483783323073,0.239869613619277,-0.1749781179606996,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top25,60D,bear,24,0.25,0.375,0.21159367559548778,0.5729003755732572,-0.09192862796245387,-0.03596820000941203,0.12602995223207766,-0.16458148802729772,0.7657601941913064,0.25525339806376873,-0.037876892614001706,-0.01845127533034918,0.8986914370178298,0.5392148622106979,0.07626668543325722,-0.18412291892484856,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top25,60D,bull,201,0.4975124378109453,0.42786069651741293,0.3614450593603682,0.4969820375419982,0.07198446414737275,-0.0019486474094452255,0.3227596302901661,-0.17630777955836324,1.8306601733551005,1.81253482510406,0.03284569225488261,-0.01203347035928859,1.757854638732487,1.3145695559216861,0.2594042916116375,-0.1738862014276669,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top25,90D,all,167,0.4550898203592814,0.40718562874251496,0.3355702777163753,0.48297493833369415,0.03932328152306038,-0.02592406756982779,0.3888511641311924,-0.252590114940874,1.5394551929406035,1.2856988424558884,0.00594690461626477,-0.04428840746321305,1.5132938430798228,1.0394341548427066,0.2904509352953726,-0.23361699890613608,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top25,90D,bear,16,0.3125,0.4375,0.23098652405492354,0.6682144360118811,-0.26595736415895593,-0.07113817770100983,0.20527124330040394,-0.48015218573139223,0.42751287904214025,0.19432403592824557,-0.22394737305705936,-0.040838900574672876,0.3001435490018445,0.23344498255699012,0.1130416332429794,-0.37569089011966644,2026-07-19T16:54:32+00:00
x,horizon,20D,30,top25,90D,bull,151,0.47019867549668876,0.40397350993377484,0.3290308337030353,0.48368082491300834,0.07167089960857204,-0.02135545094522895,0.4017793275699803,-0.2213003302071778,1.8155387621601875,1.6112906514171665,0.0303065631776766,-0.0460122680076297,1.8046068298938058,1.2231224069280238,0.3092492719366858,-0.21856281175768258,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top10,180D,all,5,0.4,0.4,0.11762077423264783,0.769275718723987,-0.003104654777392124,-0.07137705604541333,0.14285837537745305,-0.10041334154728891,1.4227031306410112,0.9484687537606742,-0.12116894716561837,-0.18160865526890124,0.13035076532004222,0.08690051021336148,0.08297523978642792,-0.24525447322265165,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top10,180D,bull,5,0.4,0.4,0.11762077423264783,0.769275718723987,-0.003104654777392124,-0.07137705604541333,0.14285837537745305,-0.10041334154728891,1.4227031306410112,0.9484687537606742,-0.12116894716561837,-0.18160865526890124,0.13035076532004222,0.08690051021336148,0.08297523978642792,-0.24525447322265165,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top10,1D,all,205,0.47596153846153844,0.47804878048780486,0.410704237286611,0.5462008712544705,-0.0005859571740595132,-0.0010850994968522043,0.026630722942296865,-0.025305694160474936,1.0523608944856173,0.9558140234318908,-0.0011046177245032682,-0.0012079812030197923,0.9973503737686049,0.9134610899936755,-0.0011046177245032682,-0.0011046177245032682,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top10,1D,bear,8,0.625,0.75,0.40927543031016883,0.9285207872478909,0.008900239515370362,0.0062574596253259784,0.022014983167686797,-0.012957666571823697,1.6989928738834918,2.8316547898058197,0.009134606358012304,0.0006571832873629724,1.3277063398369655,3.983119019510896,0.009134606358012304,0.009134606358012304,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top10,1D,bull,197,0.47,0.467005076142132,0.3986341275747363,0.5366382007765229,-0.0009654050416367083,-0.0014551473760014977,0.02687624101541442,-0.02565516663939903,1.0475956517132952,0.9289999175570732,-0.0015204237786155756,-0.0016110328794511908,1.0094292516903012,0.8844522967191211,-0.0015204237786155756,-0.0015204237786155756,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top10,20D,all,149,0.48,0.46308724832214765,0.3849579354501229,0.5430720631845758,0.01579723404529961,-0.004255977659453236,0.17751967857592754,-0.13348502244451077,1.3298846216977025,1.227585804644033,0.001823680035912797,-0.009458538116987492,1.189654812103187,1.0260772754389986,0.13406640679976622,-0.09993950770420965,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top10,20D,bear,7,0.5714285714285714,0.5714285714285714,0.2504583645276572,0.8417801447485302,0.0019491935894557777,0.04244822725794206,0.10150276420441073,-0.1307889005638175,0.7760808735821063,1.0347744981094753,0.005170720644792848,0.006848280174994614,0.8438879191126983,1.1251838921502646,0.06418469499841398,-0.049494530788207106,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top10,20D,bull,142,0.4755244755244755,0.45774647887323944,0.37799409377264337,0.5397247764509912,0.01647511015152973,-0.004550609975379594,0.18199126177425204,-0.13359286731973852,1.3622827732163107,1.2351363810494551,0.0016586850763201186,-0.010617873284282098,1.212156276524654,1.0232488048584745,0.13748718989493733,-0.10240884223855942,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top10,5D,all,169,0.5086705202312138,0.47928994082840237,0.4052719614965042,0.5542284960455616,0.0003504673480534705,0.0018310644057002445,0.06962081198110676,-0.07136471297793111,0.9755635394012775,1.0099951937330873,-0.0025918151760314667,-0.003750126233458939,0.9991980210005533,0.9197163602391457,0.04221128618116099,-0.041890704533873856,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top10,5D,bear,7,0.5714285714285714,0.5714285714285714,0.2504583645276572,0.8417801447485302,0.00598684638478015,0.01506165655842262,0.03396332608235447,-0.03131512654531895,1.0845661451568167,1.4460881935424224,0.006320180532042767,0.006398730184316914,1.3220845194061657,1.7627793592082208,0.017168289409947635,-0.015832777955508113,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top10,5D,bull,162,0.5060240963855421,0.47530864197530864,0.3998735697286879,0.5518875878438012,0.00011278871397463464,0.0017741666306561044,0.07131878750009496,-0.07282994174985594,0.9792509205217926,1.003135089315007,-0.0029769014103309703,-0.0051960276914954084,1.0052714277814543,0.9106576463431997,0.04328675230017015,-0.04300975659552146,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top10,60D,all,63,0.6875,0.5873015873015873,0.4641531769742257,0.7004153437324827,0.2218783012542527,0.08304611226911862,0.38727542326413733,-0.1419953671674935,2.727380695507613,6.000237530116749,0.14374266119241133,0.0448912387881546,2.389479746317043,3.400413485143484,0.36442717670785457,-0.11087755485389611,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top10,60D,bear,4,0.75,0.75,0.30064184258240184,0.9544127391902995,0.012913353805408867,0.06241582260307044,0.0812975625649978,-0.19223927247335793,0.4228977852393021,1.2686933557179063,0.03926985574714245,0.06292645450989648,0.9256186387258689,2.776855916177607,0.10673556443755214,-0.0620776729665731,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top10,60D,bull,59,0.6833333333333333,0.576271186440678,0.449344828000343,0.6938727256481132,0.2358092977508423,0.08304611226911862,0.409664047217733,-0.1393509510987638,2.9398008695856483,6.343780823842715,0.15082556325649737,0.04377770758859523,2.511305801405383,3.4153758899113207,0.38160661752587477,-0.11413088031305098,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top10,90D,all,33,0.5882352941176471,0.3939393939393939,0.2468310743447709,0.5631655918005977,0.17107498543408178,0.020370366704562715,0.3685352745527012,-0.1110111418782316,3.319804375645,4.7425776794928565,0.11166506074118246,-0.047291401859752114,3.6141149164416237,2.349174695687055,0.28293653008375086,-0.14157868164178786,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top10,90D,bear,3,1.0,1.0,0.4385029682449546,1.0,0.12800528954648827,0.11485828506996065,0.12800528954648827,,,,0.1431710816451852,0.0995538056303591,,,0.18876862420649324,-0.046508963444870655,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top10,90D,bull,30,0.5483870967741935,0.3333333333333333,0.19230498083676134,0.5121994835545616,0.17524302051997792,0.014088910600879467,0.410981742494974,-0.1110111418782316,3.702166607256242,4.495488023096865,0.1085144586507822,-0.06996486933810203,4.383832845639114,2.191916422819557,0.29204955323316284,-0.15077897695116693,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top25,180D,all,31,0.5483870967741935,0.4838709677419355,0.31970251562417307,0.651596045519712,0.039874705022311455,0.07591351012796976,0.2736614779192561,-0.244009233495407,1.1215209932799828,1.3618469204114074,-0.06559856971656611,-0.07557821262989828,0.6479522985669508,0.6074552799065164,0.19730498797916635,-0.24968789582741147,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top25,180D,bear,3,0.6666666666666666,0.6666666666666666,0.2076596008020477,0.9385080552796037,0.1815090767217882,0.265340909090909,0.37448801809216875,-0.20444880601897286,1.8316957940924157,3.6633915881848313,0.31114092692514317,0.398654967858047,5.496970934859133,10.993941869718267,0.3936878067178817,-0.23798763117645172,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top25,180D,bull,28,0.5357142857142857,0.4642857142857143,0.2953156998279538,0.6418731076553209,0.024699593768796095,0.038677573724916536,0.2602179392295344,-0.24705234330128656,1.0532907146409538,1.2153354399703313,-0.10596351578532068,-0.11099955816031903,0.48087450769814527,0.41675790667172596,0.17626397168573257,-0.25094149561144286,2026-07-19T16:54:32+00:00
x,horizon,5D,3,top25,1D,all,409,0.4793187347931874,0.46454767726161367,0.4167668006009638,0.5129883163322041,-0.002164506893684271,-0.0013837508118946795,0.029625063530377402,-0.03157629036989945,0.9382059508363881,0.867730386454312,-0.002662791343203093,-0.0017151561746612254,0.9573310132210442,0.8305611530228239,-0.002662791343203093,-0.002662791343203093,2026-07-19T16:54:32+00:00
